ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,ball_round34,ball_round35,win_prob,rally
7,00:11:04,19927.0,4,6,NG Ka Long Angus,2,殺球,0,0,1.0,10,687.0,318.0,2.0,6,436.0,564.0,,,NG Ka Long Angus,,10,0.4555850413676036,-1.4429229116212072,9,0.3151772597292358,1.0694957989211968,0,1,60,3127,0.75,0,True,0,2.0,-2,0.1636629998683929,0.1221735626459121,0.100287839770317,0.1387595385313034,0.1439593285322189,0.1959058493375778,0.1352508515119552,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.6762111186981201,11
8,00:11:04,19942.0,4,6,LEE Cheuk Yiu,2,接殺防守,0,1,2.0,7,436.0,564.0,2.0,7,626.0,423.0,,,NG Ka Long Angus,,9,0.3594163138760844,1.0141365895765009,10,0.2394668417917986,-1.3704792553297398,0,1,60,3127,0.75,1,True,0,2.0,-2,0.1355311423540115,0.1011732816696167,0.083049476146698,0.1149083077907562,0.1192143186926841,0.1622318029403686,0.1157832816243171,0.1681083440780639,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5490738153457642,11
9,00:11:05,19969.0,4,6,NG Ka Long Angus,2,網前球,0,0,2.0,8,626.0,423.0,2.0,7,673.0,454.0,,,NG Ka Long Angus,,8,-0.1733495618973188,-0.4961662721007321,7,-0.8919770498329667,0.8372337378595643,0,1,60,3127,0.875,0,True,0,2.0,-2,0.1149777695536613,0.085830308496952,0.0704549774527549,0.0974824056029319,0.1011353954672813,0.1376292705535888,0.0982246771454811,0.1402004808187484,0.1540647000074386,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5357180833816528,11
10,00:11:06,19998.0,4,6,LEE Cheuk Yiu,3,網前球,0,0,2.0,8,673.0,454.0,2.0,7,677.0,444.0,掛網,對手掛網,NG Ka Long Angus,,8,0.04957989415011,0.3922837056612985,9,0.006195156295231,-0.6511793916228464,0,1,60,3127,1.0,1,True,0,2.0,-2,0.0833926051855087,0.0622521378099918,0.0511005222797393,0.0707033276557922,0.0733528211712837,0.0998215749859809,0.0712416991591453,0.1016864627599716,0.1176898628473281,0.2687589526176452,,,,,,,,,,,,,,,,,,,,,,,,,,0.4227866530418396,11
1,00:11:33,20819.0,5,6,NG Ka Long Angus,1,發短球,0,1,2.0,8,,,2.0,7,525.0,487.0,,,LEE Cheuk Yiu,,9,0.126012128865781,-0.824097386674245,9,-0.6145997129948658,1.071017365949718,0,1,60,3128,0.0,0,True,1,1.0,-3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.3572204411029815,12
2,00:11:34,20839.0,5,6,LEE Cheuk Yiu,2,網前球,0,1,2.0,8,525.0,487.0,2.0,2,819.0,416.0,,,LEE Cheuk Yiu,,8,-0.5052225098228597,0.5411769216309489,9,-0.0368024968018933,-0.873743986701737,0,1,60,3128,0.0909090909090909,1,True,1,1.0,-3,0.5098061561584473,0.4901938736438751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.4715283811092376,12
3,00:11:35,20867.0,5,6,NG Ka Long Angus,2,挑球,0,1,2.0,3,819.0,416.0,1.0,9,548.0,636.0,,,LEE Cheuk Yiu,,3,0.970508432947422,-0.4432749629185822,9,-0.1128932116744725,0.9588533830337476,0,1,60,3128,0.1818181818181818,0,True,1,1.0,-3,0.4218348562717438,0.3544414937496185,0.2237236052751541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.5285214781761169,12
4,00:11:37,20916.0,5,6,LEE Cheuk Yiu,2,殺球,0,0,1.0,10,548.0,636.0,2.0,8,743.0,354.0,,,LEE Cheuk Yiu,,10,-0.4001254693038115,1.6062730291124108,9,-0.2861961425462186,-1.0272448029032135,0,1,60,3128,0.3636363636363636,1,True,1,1.0,-3,0.3052906394004822,0.2565166652202606,0.1616260856389999,0.2765666842460632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.703568160533905,12
5,00:11:37,20930.0,5,6,NG Ka Long Angus,2,接殺防守,0,1,2.0,9,743.0,354.0,2.0,5,842.0,519.0,,,LEE Cheuk Yiu,,9,-0.3407488470060799,-1.079719471374743,10,-0.42991496240513,1.6528140160580629,0,1,60,3128,0.3636363636363636,0,True,1,1.0,-3,0.2607702314853668,0.2191089391708374,0.138056218624115,0.1960666477680206,0.1859979182481765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.7385037541389465,12
6,00:11:38,20960.0,5,6,LEE Cheuk Yiu,2,網前球,0,0,2.0,6,842.0,519.0,2.0,2,834.0,419.0,,,LEE Cheuk Yiu,,9,0.8826236897705129,0.8502815036275706,9,0.4722207979347648,-0.788326049897852,0,1,60,3128,0.4545454545454545,1,True,1,1.0,-3,0.2055529505014419,0.1727133095264434,0.1088232472538948,0.1545501500368118,0.1498439759016037,0.20851631462574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.7308676242828369,12
7,00:11:39,20989.0,5,6,NG Ka Long Angus,2,網前球,0,1,2.0,3,834.0,419.0,2.0,1,847.0,454.0,,,LEE Cheuk Yiu,,3,1.029862303270226,-0.2962940751856082,9,0.5449138176416068,0.7667440695074005,0,1,60,3128,0.5454545454545454,0,True,1,1.0,-3,0.1905122548341751,0.1600755453109741,0.1008604392409324,0.1432414203882217,0.1388795971870422,0.1532582938671112,0.1131724044680595,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.7775271534919739,12
8,00:11:40,21014.0,5,6,LEE Cheuk Yiu,2,挑球,0,0,2.0,2,847.0,454.0,1.0,9,708.0,323.0,,,LEE Cheuk Yiu,,2,1.0705688907215647,0.5189338686018043,9,0.6476538431945484,-0.5822849953531722,0,1,60,3128,0.6363636363636364,1,True,1,1.0,-3,0.1615843623876571,0.135769248008728,0.0855455249547958,0.121491253376007,0.1177917495369911,0.1299871355295181,0.098367728292942,0.1494630575180053,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.7313438653945923,12
9,00:11:41,21053.0,5,6,NG Ka Long Angus,2,長球,0,0,1.0,10,708.0,323.0,1.0,5,830.0,583.0,,,LEE Cheuk Yiu,,10,0.6696369978054971,-1.444240827853566,9,0.4636808604006332,0.7923862168155864,0,1,60,3128,0.7272727272727273,0,True,1,1.0,-3,0.1353125572204589,0.1136946976184845,0.071636788547039,0.101738154888153,0.0986401438713073,0.1088526993989944,0.0823742449283599,0.1197577714920044,0.1679929494857788,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.7188647985458374,12
10,00:11:42,21078.0,5,6,LEE Cheuk Yiu,2,殺球,0,0,1.0,6,830.0,583.0,2.0,6,820.0,338.0,,,LEE Cheuk Yiu,,9,0.8717709747774935,1.2890502669024329,10,0.2542993275421392,-1.587132262952548,0,1,60,3128,0.8181818181818182,1,True,1,1.0,-3,0.0965990126132965,0.0811661258339881,0.0511411763727664,0.0726303979754448,0.0704187452793121,0.0777094438672065,0.0588065981864929,0.0854945257306099,0.1223695203661918,0.2836644351482391,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.5999132394790649,12
11,00:11:43,21090.0,5,6,NG Ka Long Angus,2,接殺防守,0,1,2.0,7,820.0,338.0,1.0,8,660.0,543.0,,,LEE Cheuk Yiu,,9,0.0495851043322281,-1.2577486071943935,6,1.0385920358738037,1.3833399938388071,0,1,60,3128,0.9090909090909092,0,True,1,1.0,-3,0.0767548084259033,0.0644922778010368,0.0406353138387203,0.0577100329101085,0.0559527166187763,0.0617456957697868,0.0467260330915451,0.0679315030574798,0.097231313586235,0.1818622797727584,0.2489580661058426,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.5934613943099976,12
12,00:11:43,21115.0,5,6,LEE Cheuk Yiu,2,殺球,1,0,1.0,9,660.0,543.0,2.0,5,510.0,347.0,,,LEE Cheuk Yiu,,9,0.7037915705093459,0.8838110311801314,9,0.3025338254970503,-0.9782001705344122,0,1,60,3128,0.9090909090909092,1,True,1,1.0,-3,0.0567811392247676,0.04770964756608,0.030060913413763,0.0426923297345638,0.0413923114538192,0.0456778034567832,0.0345666632056236,0.0502538941800594,0.0719291046261787,0.1345368325710296,0.182673767209053,0.2617255449295044,0.0,,,,,,,,,,,,,,,,,,,,,,,0.5033549666404724,12
13,00:11:44,21126.0,5,6,NG Ka Long Angus,3,接殺防守,0,0,2.0,6,510.0,347.0,2.0,10,287.0,521.0,未過網,對手未過網,LEE Cheuk Yiu,,9,-0.2564866977111947,-1.0537194810454276,9,0.3304978518958134,0.8927856027120397,0,1,60,3128,1.0,0,True,1,1.0,-3,0.0494455322623252,0.041545994579792,0.0261773094534873,0.0371768623590469,0.0360447950661182,0.0397766418755054,0.0301009621471166,0.0437615402042865,0.0626365095376968,0.1171558797359466,0.1590739637613296,0.2194507867097854,0.1376531422138214,,,,,,,,,,,,,,,,,,,,,,,0.507050096988678,12
1,00:13:31,24340.0,6,8,NG Ka Long Angus,1,發短球,0,1,2.0,8,,,2.0,7,734.0,493.0,,,LEE Cheuk Yiu,,9,-0.0741244952365826,-0.9374331478509936,9,0.7137700428838947,1.0688435073992018,0,1,60,3131,0.0,0,True,1,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1347066760063171,15
2,00:13:31,24359.0,6,8,LEE Cheuk Yiu,2,挑球,0,0,2.0,8,734.0,493.0,1.0,9,542.0,313.0,,,LEE Cheuk Yiu,,9,0.3732280780025925,0.6722453126467496,9,-0.0515294687875544,-1.041658800252396,0,1,60,3131,0.0,1,True,1,2.0,1,0.4960531294345855,0.5039469003677368,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2381556928157806,15
3,00:13:33,24395.0,6,8,NG Ka Long Angus,2,切球,0,0,1.0,10,542.0,313.0,2.0,1,852.0,503.0,,,LEE Cheuk Yiu,,10,-0.7127324704830861,-1.5223242788852724,9,0.2133781694217762,0.9743822172783734,0,1,60,3131,0.4,0,True,1,2.0,1,0.362819492816925,0.3546340763568878,0.2825464308261871,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3844162821769714,15
4,00:13:34,24420.0,6,8,LEE Cheuk Yiu,2,挑球,0,0,2.0,2,852.0,503.0,1.0,5,496.0,324.0,,,LEE Cheuk Yiu,,9,0.8650221010811934,0.9408375165519196,9,-0.0513854257980434,-1.18874386803652,0,1,60,3131,0.6,1,True,1,2.0,1,0.2601334154605865,0.2542646527290344,0.2043202221393585,0.2812816798686981,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4663561284542084,15
5,00:13:35,24452.0,6,8,NG Ka Long Angus,2,切球,0,0,1.0,6,496.0,324.0,2.0,1,803.0,487.0,,,LEE Cheuk Yiu,,10,-0.8241399080802614,-1.4207640121071703,9,0.1013849727041673,0.9422626231144444,0,1,60,3131,0.8,0,True,1,2.0,1,0.2073393315076828,0.2026616334915161,0.1628534197807312,0.2117642909288406,0.2153812944889068,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5515621900558472,15
6,00:13:36,24481.0,6,8,LEE Cheuk Yiu,2,網前球,0,0,2.0,2,803.0,487.0,2.0,1,509.0,401.0,,,LEE Cheuk Yiu,,8,0.5982732974101483,0.6454092388261105,9,-0.1670789448643866,-1.2016849324542267,0,1,60,3131,1.0,1,True,1,2.0,1,0.1690102666616439,0.1651972979307174,0.1327480971813202,0.1726172119379043,0.1769603639841079,0.1834667026996612,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5371382832527161,15
7,00:13:36,24508.0,6,8,NG Ka Long Angus,3,挑球,0,0,2.0,2,509.0,401.0,2.0,10,963.0,645.0,出界,對手出界,LEE Cheuk Yiu,,9,-0.4700349094575463,-0.5890196426262287,9,0.1158677738145241,0.8351585808622684,0,1,60,3131,1.0,0,True,1,2.0,1,0.1484890878200531,0.1451391130685806,0.1166298761963844,0.1516580879688263,0.1554739028215408,0.161605879664421,0.1210039928555488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.594509482383728,15
1,00:18:43,33709.0,10,11,LEE Cheuk Yiu,1,發短球,0,1,2.0,8,,,2.0,7,729.0,406.0,,,LEE Cheuk Yiu,,9,0.0065282717603233,0.8934187980124081,9,-0.4852649606703688,-1.0789229952686268,0,1,60,3138,0.0,1,True,1,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0664415881037712,22
2,00:18:44,33730.0,10,11,NG Ka Long Angus,2,挑球,0,0,2.0,8,729.0,406.0,1.0,9,487.0,631.0,,,LEE Cheuk Yiu,,9,0.7738454940934125,-0.6186940336028561,9,0.2644733924762646,0.8929146468568524,0,1,60,3138,0.125,0,True,1,1.0,2,0.6794945597648621,0.3205053806304931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0797459408640861,22
3,00:18:45,33768.0,10,11,LEE Cheuk Yiu,2,殺球,0,0,1.0,10,487.0,631.0,2.0,5,452.0,339.0,,,LEE Cheuk Yiu,,10,-0.5300871310116542,1.525065446566537,9,-0.2770899973140109,-0.9621627230868398,0,1,60,3138,0.25,1,True,1,1.0,2,0.5456975698471069,0.2608873248100281,0.1934150755405426,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1055147647857666,22
4,00:18:46,33782.0,10,11,NG Ka Long Angus,2,接殺防守,0,0,2.0,6,452.0,339.0,2.0,2,446.0,473.0,,,LEE Cheuk Yiu,,9,-0.521963595201363,-1.0522690084871558,10,-0.7748525681253404,1.5863962259796072,0,1,60,3138,0.375,0,True,1,1.0,2,0.4743513762950897,0.2267781049013137,0.1648678332567215,0.1340027451515197,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155763566493988,22
5,00:18:47,33812.0,10,11,LEE Cheuk Yiu,2,網前球,0,1,2.0,3,446.0,473.0,2.0,7,608.0,403.0,,,LEE Cheuk Yiu,,9,-0.735497902512005,0.7009139356587338,9,-0.785121590436101,-1.024542503737618,0,1,60,3138,0.5,1,True,1,1.0,2,0.3933790922164917,0.1880668550729751,0.1367247253656387,0.1131213307380676,0.168707937002182,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2491238415241241,22
6,00:18:47,33839.0,10,11,NG Ka Long Angus,2,挑球,0,0,2.0,8,608.0,403.0,1.0,4,468.0,640.0,,,LEE Cheuk Yiu,,8,-0.1231627850192585,-0.4615710234539077,9,-0.169633026487147,0.7341142222387429,0,1,60,3138,0.5,0,True,1,1.0,2,0.3436604738235473,0.164297342300415,0.1194442808628082,0.0988240912556648,0.1451789885759353,0.1285947412252426,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3898844122886657,22
7,00:18:49,33882.0,10,11,LEE Cheuk Yiu,2,長球,0,0,1.0,5,468.0,640.0,1.0,4,774.0,320.0,,,LEE Cheuk Yiu,,10,-0.6155948835848425,1.6131017639870044,9,-0.32591176562554,-1.0930886626648189,0,1,60,3138,0.75,1,True,1,1.0,2,0.2990307211875915,0.1429607421159744,0.1039325520396232,0.0859902203083038,0.1263252049684524,0.1149200797080993,0.1268404871225357,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4782702326774597,22
8,00:18:50,33917.0,10,11,NG Ka Long Angus,2,切球,1,0,1.0,5,774.0,320.0,1.0,1,853.0,485.0,,,LEE Cheuk Yiu,,9,0.3098763570300765,-1.1636971719196048,9,-0.0480774961495792,1.253217876967181,0,1,60,3138,0.875,0,True,1,1.0,2,0.2720333635807037,0.1300538331270218,0.0945492163300514,0.0782267674803733,0.1149201989173889,0.1045447662472724,0.1237496435642242,0.0819222331047058,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5517138838768005,22
9,00:18:51,33942.0,10,11,LEE Cheuk Yiu,3,推撲球,0,0,1.0,2,853.0,485.0,2.0,5,511.0,333.0,對手落地致勝,落地致勝,LEE Cheuk Yiu,,2,1.0921153939128865,0.626568748298201,9,0.5063382252238804,-1.2328970973854518,0,1,60,3138,1.0,1,True,1,1.0,2,0.2473368048667907,0.1182468831539154,0.0859655663371086,0.0711249485611915,0.1044871658086776,0.0950536653399467,0.1125150322914123,0.0743137598037719,0.0909561067819595,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5157939791679382,22
1,00:19:10,34519.0,10,12,LEE Cheuk Yiu,1,發短球,0,1,2.0,8,,,2.0,7,568.0,392.0,,,LEE Cheuk Yiu,,9,0.120678706649266,0.8849593667767225,9,-0.5282114700682532,-1.0259339901948417,0,1,60,3139,0.0,1,True,1,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047401063144207,23
2,00:19:11,34542.0,10,12,NG Ka Long Angus,2,網前球,0,1,2.0,8,568.0,392.0,2.0,2,471.0,465.0,,,LEE Cheuk Yiu,,8,-0.6421664407481242,-0.4708541120976663,9,0.0197878568709757,0.7763900804758954,0,1,60,3139,0.2,0,True,1,2.0,3,0.7032501101493835,0.2967499196529388,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0556860491633415,23
3,00:19:12,34562.0,10,12,LEE Cheuk Yiu,2,推撲球,0,1,2.0,3,471.0,465.0,1.0,4,784.0,316.0,,,LEE Cheuk Yiu,,8,-0.6191439192593611,0.6130435941359865,9,-0.4672385059559356,-0.6852738820176253,0,1,60,3139,0.4,1,True,1,2.0,3,0.5176352858543396,0.2450841814279556,0.2372805625200271,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0816300436854362,23
4,00:19:13,34591.0,10,12,NG Ka Long Angus,2,長球,1,0,1.0,5,784.0,316.0,1.0,3,899.0,640.0,,,LEE Cheuk Yiu,,9,0.3995367994087398,-1.1104471965315363,9,0.2162271381104188,1.0539525481726066,0,1,60,3139,0.6,0,True,1,2.0,3,0.4428966045379638,0.209697738289833,0.213755115866661,0.1336505562067031,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1169304922223091,23
5,00:19:14,34643.0,10,12,LEE Cheuk Yiu,2,殺球,0,0,1.0,4,899.0,640.0,2.0,5,511.0,348.0,,,LEE Cheuk Yiu,,4,1.1271022059879974,1.5782906274264914,9,0.0564947257526912,-1.18935930480638,0,1,60,3139,0.8,1,True,1,2.0,3,0.3770895898342132,0.1785401701927185,0.1819946765899658,0.111487291753292,0.1508883386850357,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2319232523441314,23
6,00:19:15,34658.0,10,12,NG Ka Long Angus,3,接殺防守,0,0,2.0,6,511.0,348.0,2.0,1,464.0,442.0,掛網,對手掛網,LEE Cheuk Yiu,,9,-0.3203307106655967,-0.8977209358955326,6,0.9994014540187934,1.4892512118163683,0,1,60,3139,1.0,0,True,1,2.0,3,0.3278772830963135,0.1552396863698959,0.1582433581352234,0.0969375744462013,0.1279418915510177,0.1337602138519287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3857902884483337,23
1,00:23:52,42965.0,13,14,NG Ka Long Angus,1,發短球,0,1,2.0,8,,,2.0,7,525.0,497.0,,,LEE Cheuk Yiu,,9,0.0813650564142743,-0.8113399943412049,9,-0.665951439401976,1.0159166156479575,0,1,60,3144,0.0,0,True,1,1.0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0617087371647357,28
2,00:23:52,42986.0,13,14,LEE Cheuk Yiu,2,網前球,0,1,2.0,8,525.0,497.0,2.0,7,656.0,411.0,,,LEE Cheuk Yiu,,8,-0.2270346353548651,0.6297746849437953,9,0.0288428202371001,-0.7366158677158161,0,1,60,3144,0.0,1,True,1,1.0,4,0.5112192630767822,0.4887807667255401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0971951559185981,28
3,00:23:53,43008.0,13,14,NG Ka Long Angus,2,挑球,0,0,2.0,8,656.0,411.0,1.0,9,518.0,641.0,,,LEE Cheuk Yiu,,8,0.2386620744994036,-0.4400883852681104,9,-0.0410614208612331,0.7509631408631332,0,1,60,3144,0.1111111111111111,0,True,1,1.0,4,0.3796635270118713,0.3573421835899353,0.2629943490028381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.1500151008367538,28
4,00:23:55,43050.0,13,14,LEE Cheuk Yiu,2,切球,0,0,1.0,10,518.0,641.0,2.0,5,475.0,376.0,,,LEE Cheuk Yiu,,10,-0.3487256176196094,1.5454351877272892,9,-0.2037693777680461,-1.0804744105404194,0,1,60,3144,0.3333333333333333,1,True,1,1.0,4,0.2806811928749084,0.2641792595386505,0.1953769475221634,0.259762555360794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.2569173574447632,28
5,00:23:55,43074.0,13,14,NG Ka Long Angus,2,網前球,0,0,2.0,6,475.0,376.0,2.0,2,456.0,455.0,,,LEE Cheuk Yiu,,6,-1.03487457749082,-0.958147310252202,9,-0.3023635964394708,1.1479354774391648,0,1,60,3144,0.3333333333333333,0,True,1,1.0,4,0.2259153127670288,0.2126331925392151,0.1572554409503936,0.1972347348928451,0.2069613486528396,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3274510502815246,28
6,00:23:56,43099.0,13,14,LEE Cheuk Yiu,2,網前球,0,1,2.0,3,456.0,455.0,2.0,1,456.0,430.0,,,LEE Cheuk Yiu,,3,-1.0175176958572747,0.5062351986234989,9,-0.4396524473761494,-0.8971024702574066,0,1,60,3144,0.4444444444444444,1,True,1,1.0,4,0.1803021132946014,0.1697016954421997,0.1255049258470535,0.1574122607707977,0.1667534112930297,0.2003256529569625,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.2856014966964721,28
7,00:23:57,43124.0,13,14,NG Ka Long Angus,2,推撲球,0,0,2.0,2,456.0,430.0,1.0,9,806.0,630.0,,,LEE Cheuk Yiu,,2,-0.9496397734773374,-0.2221554372247502,8,-0.6481160761248473,0.5595655998106442,0,1,60,3144,0.5555555555555556,0,True,1,1.0,4,0.1590965986251831,0.149742916226387,0.1107441633939743,0.1388988494873047,0.1471413820981979,0.1775495111942291,0.1168266460299491,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3522132039070129,28
8,00:23:58,43163.0,13,14,LEE Cheuk Yiu,2,切球,0,0,1.0,10,806.0,630.0,2.0,6,807.0,372.0,,,LEE Cheuk Yiu,,10,0.3336422210876154,1.639122826749002,9,-0.112412156741731,-1.0809779104050616,0,1,60,3144,0.6666666666666666,1,True,1,1.0,4,0.1384835988283157,0.1303417980670929,0.0963958427309989,0.1209027245640754,0.1280773282051086,0.154545709490776,0.1044410169124603,0.1268119812011718,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3140496015548706,28
9,00:23:59,43185.0,13,14,NG Ka Long Angus,2,網前球,0,1,2.0,7,807.0,372.0,2.0,1,870.0,474.0,,,LEE Cheuk Yiu,,7,0.976850663511052,-0.6800308575506776,9,0.4310030648121236,1.333485811002591,0,1,60,3144,0.7777777777777778,0,True,1,1.0,4,0.1245998218655586,0.1172742918133735,0.0867316126823425,0.1087815389037132,0.1152368485927581,0.139051616191864,0.0939702093601226,0.0899936705827713,0.1243604198098182,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.341560035943985,28
10,00:24:00,43213.0,13,14,LEE Cheuk Yiu,2,挑球,0,0,2.0,2,870.0,474.0,1.0,4,801.0,317.0,,,LEE Cheuk Yiu,,2,1.2590268125718682,0.6350040333125003,9,0.5839457623537065,-0.8013562826901639,0,1,60,3144,0.8888888888888888,1,True,1,1.0,4,0.0925371199846267,0.0870966240763664,0.0644133538007736,0.0807892680168151,0.0855834707617759,0.1032700836658477,0.069789282977581,0.0668360069394111,0.0951321721076965,0.2545526027679443,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.2687006890773773,28
11,00:24:01,43252.0,13,14,NG Ka Long Angus,3,切球,0,0,1.0,5,801.0,317.0,2.0,2,827.0,442.0,掛網,對手掛網,LEE Cheuk Yiu,,7,1.040740121658798,-1.3611928937444835,9,0.5214464345038575,0.981866872420568,0,1,60,3144,1.0,0,True,1,1.0,4,0.0680505856871604,0.0640497207641601,0.0473687388002872,0.0594113692641258,0.0629369542002677,0.0759434774518013,0.0513221248984336,0.0491503253579139,0.0699589550495147,0.1784980297088623,0.2733097374439239,,,,,,,,,,,,,,,,,,,,,,,,,0.2556621134281158,28
1,00:24:22,43871.0,13,15,LEE Cheuk Yiu,1,發短球,0,1,2.0,8,,,2.0,7,724.0,401.0,,,NG Ka Long Angus,,9,-0.0414781151946749,0.9099249453296316,9,0.6980315648925642,-1.206641428193464,0,1,60,3145,0.0,1,True,0,2.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0263311937451362,29
2,00:24:23,43891.0,13,15,NG Ka Long Angus,2,挑球,0,0,2.0,8,724.0,401.0,1.0,3,856.0,641.0,,,NG Ka Long Angus,,9,0.7249758053477084,-0.5589193570311712,9,0.2863890496930839,0.8096392722952365,0,1,60,3145,0.0909090909090909,0,True,0,2.0,5,0.6794446110725403,0.3205553591251373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0318785645067691,29
3,00:24:24,43931.0,13,15,LEE Cheuk Yiu,2,切球,0,0,1.0,4,856.0,641.0,2.0,6,814.0,369.0,,,NG Ka Long Angus,,10,0.7684038608116774,1.6980774873926816,9,0.1294500148809586,-0.9902777584435948,0,1,60,3145,0.1818181818181818,1,True,0,2.0,5,0.5448189973831177,0.2617334723472595,0.1934475004673004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0425660125911235,29
