ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,ball_round34,ball_round35,ball_round36,ball_round37,win_prob,rally
25,00:01:39,2989.0,1,2,TAI Tzu Ying,2,殺球,0,0,1.0,10,741.0,698.0,2.0,6,804.0,453.0,,,TAI Tzu Ying,,9,0.5179398831751671,1.312876982481309,9,0.3157911214415131,-1.2446599459515255,0,1,26,294,0.9285714285714286,0,True,0,-1.0,-2,0.0073339468799531,0.0058818352408707,0.0327674373984336,0.0716922655701637,0.0206728670746088,0.02105095051229,0.001698228996247,0.0008746262174099,0.0010879108449444,0.0023833943996578,0.0236439909785985,0.0141588682308793,0.0098254242911934,0.0114446021616458,0.0109580000862479,0.7055497169494629,0.0464471951127052,0.0031189103610813,0.0015498220454901,0.0003614031884353,0.0003221091465093,0.0021448002662509,0.0028834010008722,0.0010624246206134,0.00108587089926,0.0,0.0,,,,,,,,,,,0.1120399311184883,4
26,00:01:40,3002.0,1,2,CHEN Yufei,2,接殺防守,0,1,2.0,7,804.0,453.0,1.0,1,844.0,585.0,,,TAI Tzu Ying,,9,-0.0451166972135293,-1.0200001166936998,10,0.7001190882245674,1.6591738115688368,0,1,26,294,0.9642857142857144,1,True,0,-1.0,-2,0.0073293410241603,0.0058781416155397,0.0327468626201152,0.0716472491621971,0.0206598844379186,0.0210377313196659,0.0016971626318991,0.0008740769699215,0.0010872276034206,0.0023818975314497,0.0236291419714689,0.0141499768942594,0.009819253347814,0.0114374151453375,0.010951118543744,0.7051066756248474,0.0464180260896682,0.0031169517897069,0.0015488486969843,0.0003611762367654,0.0003219068748876,0.0021434533409774,0.0028815905097872,0.001061757444404,0.0011220042360946,0.0005911396583542,0.0,,,,,,,,,,,0.1103434860706329,4
27,00:01:41,3030.0,1,2,TAI Tzu Ying,3,網前球,0,0,1.0,2,844.0,585.0,2.0,1,424.0,511.0,對手落地致勝,落地致勝,TAI Tzu Ying,,6,1.0301895165422732,0.7328213289297872,9,0.468720855006796,-0.7924453344428976,0,1,26,294,1.0,0,True,0,-1.0,-2,0.0071625052951276,0.005744338966906,0.0320014506578445,0.0700163543224334,0.0201896093785762,0.0205588545650243,0.0016585304401814,0.0008541805436834,0.0010624793358147,0.002327678957954,0.0230912789702415,0.0138278845697641,0.0095957405865192,0.0111770685762166,0.010701841674745,0.6890564560890198,0.0453614257276058,0.0030460013076663,0.001513592666015,0.0003529548703227,0.0003145793743897,0.0020946625154465,0.002815997460857,0.0010375889251008,0.0010964643443003,0.0008058525272645,0.0225346107035875,,,,,,,,,,,0.1098728105425834,4
1,00:02:02,3674.0,1,3,TAI Tzu Ying,1,發短球,0,1,2.0,8,,,2.0,8,643.0,489.0,,,CHEN Yufei,,9,-0.045185359549708,0.8801972312343912,9,0.6612423509356812,-1.0522697642502734,0,1,26,295,0.0,0,True,1,-2.0,-3,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8011438846588135,5
2,00:02:03,3696.0,1,3,CHEN Yufei,2,挑球,0,1,2.0,9,643.0,489.0,1.0,6,376.0,672.0,,,CHEN Yufei,,9,0.1123318518268044,-0.6889348100654601,9,0.1276738075477922,0.7600802860241362,0,1,26,295,0.25,1,True,1,-2.0,-3,0.3881502151489258,0.6118497252464294,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0618291422724723,5
3,00:02:04,3729.0,1,3,TAI Tzu Ying,2,長球,0,1,1.0,7,376.0,672.0,1.0,9,674.0,432.0,,,CHEN Yufei,,9,-0.8384931783163787,1.369118032680466,9,-0.2940236325518912,-0.8961206519902151,0,1,26,295,0.5,0,True,1,-2.0,-3,0.0189497228711843,0.0243001338094472,0.9567500948905944,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2579319477081299,5
4,00:02:05,3763.0,1,3,CHEN Yufei,2,殺球,1,0,1.0,10,674.0,432.0,2.0,5,840.0,619.0,,,CHEN Yufei,,9,0.1394858659814732,-1.3609774490230182,9,0.0254454168857033,1.059781074885689,0,1,26,295,0.75,1,True,1,-2.0,-3,0.077523685991764,0.0994123145937919,0.6985740661621094,0.1244899407029151,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1352465450763702,5
5,00:02:06,3782.0,1,3,TAI Tzu Ying,3,接殺防守,0,0,2.0,6,840.0,619.0,2.0,2,813.0,537.0,掛網,對手掛網,CHEN Yufei,,9,0.8907463457595647,1.0055874900256885,10,0.2479950512656392,-1.4459207149550786,0,1,26,295,1.0,0,True,1,-2.0,-3,0.0596515573561191,0.0764940381050109,0.5375264883041382,0.0650102868676185,0.2613177299499511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4997266232967376,5
1,00:02:22,4265.0,2,3,CHEN Yufei,1,發長球,0,0,2.0,8,,,1.0,3,813.0,693.0,,,TAI Tzu Ying,,9,-0.2519491271482064,-1.130657274751686,9,0.6608097027157125,1.08158881865546,0,1,26,296,0.0,1,True,0,-1.0,1,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.913324236869812,6
2,00:02:24,4327.0,2,3,TAI Tzu Ying,3,切球,0,0,1.0,4,813.0,693.0,2.0,5,439.0,484.0,對手落地致勝,落地致勝,TAI Tzu Ying,,4,1.0823402779989368,1.585153242700177,9,-0.0520707449457882,-1.0830037461296502,0,1,26,296,1.0,0,True,0,-1.0,1,0.4207857549190521,0.5792142152786255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.655723512172699,6
3,00:02:39,4795.0,2,4,TAI Tzu Ying,3,長球,0,0,1.0,7,780.0,682.0,2.0,10,539.0,419.0,出界,對手出界,TAI Tzu Ying,,9,0.6669155077935458,1.4861072667643729,9,-0.1153127355204568,-0.988718916004508,0,1,26,297,1.0,0,True,0,-2.0,-1,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4265204668045044,7
1,00:02:38,4740.0,2,4,TAI Tzu Ying,1,發短球,0,1,2.0,8,,,2.0,5,506.0,490.0,,,TAI Tzu Ying,,9,0.2293900917743291,0.8876076400721065,9,-0.6023220579499122,-0.9880038208002596,0,1,26,297,0.0,0,True,0,-2.0,-1,0.3007118999958038,0.6992881298065186,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0323667787015438,7
2,00:02:38,4763.0,2,4,CHEN Yufei,2,挑球,0,0,2.0,6,506.0,490.0,1.0,6,780.0,682.0,,,TAI Tzu Ying,,9,-0.7176982043945227,-0.6289914909862734,9,0.05229740114577,0.8205221802899244,0,1,26,297,0.0,1,True,0,-2.0,-1,0.0438124500215053,0.0671855881810188,0.8890019059181213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0705712512135505,7
1,00:03:28,6241.0,2,5,TAI Tzu Ying,1,發短球,0,1,2.0,8,,,2.0,7,662.0,494.0,,,CHEN Yufei,,9,-0.0509905239235128,0.7108382472491067,9,0.6622268696594708,-1.0209572670064668,0,1,26,298,0.0,0,True,1,-3.0,-2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8176562190055847,8
2,00:03:29,6264.0,2,5,CHEN Yufei,2,網前球,0,1,2.0,8,662.0,494.0,2.0,2,446.0,561.0,,,CHEN Yufei,,9,0.0840174403558354,-0.6169402396422624,9,0.0769828774654867,0.8301975092733157,0,1,26,298,0.125,1,True,1,-3.0,-2,0.4795943796634674,0.520405650138855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0630921348929405,8
3,00:03:29,6290.0,2,5,TAI Tzu Ying,2,挑球,0,1,2.0,3,446.0,561.0,1.0,4,801.0,432.0,,,CHEN Yufei,,3,-0.9263937746117789,0.4961306579627026,9,-0.25753099664211,-0.8961866720229507,0,1,26,298,0.125,0,True,1,-3.0,-2,0.0306868813931942,0.0543511994183063,0.9149619340896606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0792886465787887,8
4,00:03:31,6324.0,2,5,CHEN Yufei,2,長球,1,0,1.0,5,801.0,432.0,1.0,3,820.0,688.0,,,CHEN Yufei,,9,0.416764670610297,-1.3274787664365353,9,0.1488085089800909,0.9460047410398732,0,1,26,298,0.375,1,True,1,-3.0,-2,0.0845883786678314,0.1498190611600875,0.6858945488929749,0.0796980932354927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0266519002616405,8
5,00:03:32,6355.0,2,5,TAI Tzu Ying,2,長球,0,0,1.0,4,820.0,688.0,1.0,4,780.0,427.0,,,CHEN Yufei,,9,0.8676015515419182,1.4514290404926644,9,0.3837386784934087,-1.2446955452715631,0,1,26,298,0.5,0,True,1,-3.0,-2,0.0747914388775825,0.1324671655893325,0.6064549088478088,0.0445927232503891,0.1416937559843063,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0687176212668418,8
6,00:03:33,6391.0,2,5,CHEN Yufei,2,長球,1,0,1.0,5,780.0,427.0,1.0,3,840.0,691.0,,,CHEN Yufei,,9,0.8358509572546835,-1.2449324175066037,9,0.3002097338536944,1.084884945896323,0,1,26,298,0.625,1,True,1,-3.0,-2,0.0834514498710632,0.1478053778409958,0.6766756176948547,0.0497560612857341,0.0330233983695507,0.0092880390584468,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0267909597605466,8
7,00:03:34,6427.0,2,5,TAI Tzu Ying,2,殺球,0,0,1.0,4,840.0,691.0,2.0,6,792.0,458.0,,,CHEN Yufei,,6,0.9846123085474084,1.4255856408812242,9,0.304559307722666,-1.08340330925008,0,1,26,298,0.75,0,True,1,-3.0,-2,0.0817688629031181,0.1448252648115158,0.6630321741104126,0.0487528555095195,0.0323575660586357,0.0098178749904036,0.0194453820586204,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0275900401175022,8
8,00:03:34,6441.0,2,5,CHEN Yufei,2,接殺防守,0,1,2.0,7,792.0,458.0,1.0,7,708.0,564.0,,,CHEN Yufei,,9,0.0559003523236327,-0.8967537110269431,9,0.9312418245194118,1.3930269109937907,0,1,26,298,0.75,1,True,1,-3.0,-2,0.081698939204216,0.1447014063596725,0.6624651551246643,0.0487111620604991,0.0323298908770084,0.0098094781860709,0.0071148895658552,0.0131690893322229,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0265113245695829,8
9,00:03:35,6467.0,2,5,TAI Tzu Ying,2,推撲球,0,0,1.0,8,708.0,564.0,1.0,8,664.0,448.0,,,CHEN Yufei,,8,0.4591982740070516,0.3990160216347404,9,0.1749832552128086,-1.211862133821358,0,1,26,298,0.875,0,True,1,-3.0,-2,0.0350289270281791,0.0620416328310966,0.2840360701084137,0.0208852142095565,0.0138616431504488,0.0042058750987052,0.0030505533795803,0.0056329960934817,0.5712570548057556,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4851508140563965,8
10,00:03:36,6478.0,2,5,CHEN Yufei,2,接殺防守,0,1,1.0,9,664.0,448.0,2.0,7,573.0,578.0,,,CHEN Yufei,,9,-0.1481120460997281,-0.8963846254597652,8,0.4919369107819646,0.5292941216530119,0,1,26,298,1.0,1,True,1,-3.0,-2,0.0643434673547744,0.1139622032642364,0.5217363238334656,0.0383633524179458,0.0254619885236024,0.007725631352514,0.0056034596636891,0.0103470627218484,0.1710785180330276,0.0413779504597187,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0310302171856164,8
11,00:03:36,6487.0,2,5,TAI Tzu Ying,3,網前球,0,1,2.0,8,573.0,578.0,2.0,7,693.0,532.0,掛網,對手掛網,CHEN Yufei,,8,0.47099228775074,0.5824990566533886,9,-0.3870781173634059,-0.8354228524252125,0,1,26,298,1.0,0,True,1,-3.0,-2,0.0123260505497455,0.0218313354998826,0.0999471917748451,0.0073491316288709,0.0048776632174849,0.0014799719210714,0.0010734349489212,0.0019821501336991,0.0327729061245918,0.0131527977064251,0.8032073974609375,,,,,,,,,,,,,,,,,,,,,,,,,,,0.832706093788147,8
1,00:03:50,6911.0,3,5,CHEN Yufei,1,發長球,0,0,2.0,8,,,1.0,9,463.0,698.0,,,CHEN Yufei,,9,0.1263618172885155,-1.0832036593753769,9,-0.5702249353335338,1.046590674242557,0,1,26,299,0.0,1,True,1,-2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9216766953468324,9
2,00:03:52,6977.0,3,5,TAI Tzu Ying,2,切球,0,0,1.0,10,463.0,698.0,2.0,6,801.0,482.0,,,CHEN Yufei,,10,-0.5774756779058172,1.5236702138955565,9,-0.3043887985369064,-1.1306077899589078,0,1,26,299,0.3333333333333333,0,True,1,-2.0,1,0.458921730518341,0.5410782694816589,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7447622418403625,9
3,00:03:53,7002.0,3,5,CHEN Yufei,2,網前球,0,1,2.0,7,801.0,482.0,2.0,7,734.0,554.0,,,CHEN Yufei,,9,0.8978300599137407,-0.8982768738643484,9,-0.1612426641335697,1.170697394542671,0,1,26,299,0.5,1,True,1,-2.0,1,0.3383407890796661,0.3093526065349579,0.352306604385376,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1495441347360611,9
4,00:03:54,7031.0,3,5,TAI Tzu Ying,2,網前球,0,0,2.0,8,734.0,554.0,2.0,7,736.0,506.0,,,CHEN Yufei,,8,0.58113207619699,0.4856812785348641,9,0.4049216498110959,-0.8973851369821073,0,1,26,299,0.6666666666666666,0,True,1,-2.0,1,0.022739915177226,0.0207916162908077,0.0285561010241508,0.9279123544692992,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1899415254592895,9
5,00:03:55,7055.0,3,5,CHEN Yufei,2,網前球,0,1,2.0,8,736.0,506.0,2.0,7,758.0,554.0,,,CHEN Yufei,,8,0.5183621987202466,-0.3827106713547057,8,0.551670730376634,0.5074400525369427,0,1,26,299,0.8333333333333334,1,True,1,-2.0,1,0.1031324714422226,0.0942963361740112,0.1295106559991836,0.4140813052654266,0.2589792013168335,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0475234352052211,9
6,00:03:56,7082.0,3,5,TAI Tzu Ying,3,挑球,0,0,2.0,8,758.0,554.0,2.0,7,724.0,412.0,出界,對手出界,CHEN Yufei,,8,0.6192531525130534,0.3757727563086088,9,0.1711590345825892,-0.5887619287902129,0,1,26,299,1.0,0,True,1,-2.0,1,0.0213819053024053,0.0195499565452337,0.0268507525324821,0.0858492627739906,0.0556546263396739,0.7907134890556335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9807156920433044,9
1,00:04:09,7481.0,4,5,CHEN Yufei,1,發長球,0,0,2.0,8,,,1.0,3,811.0,693.0,,,TAI Tzu Ying,,9,-0.2210481895767223,-0.896252674274001,9,0.677689225041665,1.081434528422084,0,1,26,300,0.0,1,True,0,-1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9130591750144958,10
2,00:04:11,7545.0,4,5,TAI Tzu Ying,2,長球,0,0,1.0,4,811.0,693.0,1.0,3,482.0,434.0,,,TAI Tzu Ying,,4,1.0353579502070238,1.6012979972737906,9,-0.0818323921853792,-1.0829704016132486,0,1,26,300,0.2857142857142857,0,True,0,-1.0,2,0.4395610690116882,0.5604389905929565,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7439419031143188,10
3,00:04:13,7585.0,4,5,CHEN Yufei,2,切球,0,0,1.0,4,482.0,434.0,2.0,1,794.0,556.0,,,TAI Tzu Ying,,4,-1.031378747631347,-1.4807735809695828,9,0.0167387466148264,0.994552221576996,0,1,26,300,0.5714285714285714,1,True,0,-1.0,2,0.1842175722122192,0.0442667268216609,0.7715157270431519,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0975649952888488,10
4,00:04:14,7614.0,4,5,TAI Tzu Ying,2,挑球,0,0,2.0,2,794.0,556.0,1.0,4,823.0,427.0,,,TAI Tzu Ying,,8,0.8445693156173456,0.5267937384987326,9,-0.1911165945943452,-1.244394365100712,0,1,26,300,0.7142857142857143,0,True,0,-1.0,2,0.0585660152137279,0.0140731716528534,0.2549699544906616,0.672390878200531,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0831618756055831,10
5,00:04:15,7645.0,4,5,CHEN Yufei,2,殺球,1,0,1.0,5,823.0,427.0,2.0,5,806.0,614.0,,,TAI Tzu Ying,,9,0.8954116964098573,-1.3610481956712122,9,0.5247014176272017,0.7769540905371238,0,1,26,300,0.8571428571428571,1,True,0,-1.0,2,0.0818703100085258,0.0196730978786945,0.3564262986183166,0.4839161932468414,0.0581140704452991,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0337812229990959,10
6,00:04:15,7656.0,4,5,TAI Tzu Ying,2,接殺防守,0,0,2.0,6,806.0,614.0,1.0,8,616.0,480.0,,,TAI Tzu Ying,,9,0.8121223346720523,1.0526705916487715,5,1.109939426431007,-1.445730647556377,0,1,26,300,0.8571428571428571,0,True,0,-1.0,2,0.0617431104183197,0.0148366158828139,0.2688015699386596,0.3649490475654602,0.0324233993887901,0.2572462856769562,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1719842553138733,10
7,00:04:16,7684.0,4,5,CHEN Yufei,3,網前球,0,0,1.0,9,616.0,480.0,2.0,2,780.0,528.0,掛網,對手掛網,TAI Tzu Ying,,9,0.1833830276636044,-0.6891179572907502,9,0.3857648424115266,0.8079099374756508,0,1,26,300,1.0,1,True,0,-1.0,2,0.0790599584579467,0.0189977828413248,0.344191312789917,0.4673048853874206,0.0415170639753341,0.038389865309,0.0105390762910246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0295068770647048,10
1,00:04:30,8120.0,4,6,TAI Tzu Ying,1,發短球,0,1,2.0,8,,,2.0,8,511.0,492.0,,,TAI Tzu Ying,,9,0.2155791004760522,0.8092916309861344,9,-0.5743995446947661,-1.130352993819507,0,1,26,301,0.0,0,True,0,-2.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.8000764846801758,11
2,00:04:31,8143.0,4,6,CHEN Yufei,2,網前球,0,0,2.0,9,511.0,492.0,2.0,7,580.0,554.0,,,TAI Tzu Ying,,9,-0.6227677751227504,-0.6149304962445529,9,0.0921269239566465,0.7097295098595803,0,1,26,301,0.0526315789473684,1,True,0,-2.0,-1,0.5768259763717651,0.4231739938259125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.2050231844186782,11
3,00:04:32,8166.0,4,6,TAI Tzu Ying,2,挑球,0,1,2.0,8,580.0,554.0,1.0,4,768.0,427.0,,,TAI Tzu Ying,,8,-0.0091231235134864,0.3798731831851363,9,-0.25763514258655,-0.7908488290657262,0,1,26,301,0.1052631578947368,0,True,0,-2.0,-1,0.0195750687271356,0.0189784336835145,0.9614464640617372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.3595112860202789,11
4,00:04:33,8205.0,4,6,CHEN Yufei,2,長球,1,0,1.0,5,768.0,427.0,1.0,8,444.0,679.0,,,TAI Tzu Ying,,10,0.6294567806188383,-1.5672038150312702,9,0.2125316977238227,0.7794540443113908,0,1,26,301,0.1578947368421052,1,True,0,-2.0,-1,0.1086974218487739,0.1053844019770622,0.5383820533752441,0.2475361227989196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.1583633869886398,11
5,00:04:35,8244.0,4,6,TAI Tzu Ying,2,長球,1,0,1.0,9,444.0,679.0,1.0,9,720.0,427.0,,,TAI Tzu Ying,,9,-0.3580855922501512,1.338740693647663,9,0.0141351427786664,-1.1630769847150486,0,1,26,301,0.2631578947368421,0,True,0,-2.0,-1,0.0671196356415748,0.0650738775730133,0.3324458599090576,0.0936971828341484,0.441663384437561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.9480479955673218,11
6,00:04:36,8276.0,4,6,CHEN Yufei,2,長球,1,0,1.0,10,720.0,427.0,1.0,5,830.0,684.0,,,TAI Tzu Ying,,9,0.29545187919164,-1.211939825335701,9,-0.1260243321631379,1.3193115019662216,0,1,26,301,0.3157894736842105,1,True,0,-2.0,-1,0.1072051376104354,0.1039376035332679,0.530990719795227,0.1496554613113403,0.0877953469753265,0.0204157065600156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.3092535436153412,11
7,00:04:37,8317.0,4,6,TAI Tzu Ying,2,切球,0,0,1.0,6,830.0,684.0,2.0,2,801.0,496.0,,,TAI Tzu Ying,,4,1.056782963886185,1.561851493466845,9,0.1790705760576449,-1.1632130216009509,0,1,26,301,0.3684210526315789,0,True,0,-2.0,-1,0.0977728068828582,0.0947927609086036,0.4842720627784729,0.1364881694316864,0.0800707638263702,0.013425369746983,0.0931780859827995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.3728947639465332,11
8,00:04:38,8345.0,4,6,CHEN Yufei,2,挑球,0,1,2.0,3,801.0,496.0,1.0,6,400.0,667.0,,,TAI Tzu Ying,,9,0.9272296252775633,-0.6622127591499659,9,0.7303086015905718,1.144373865794977,0,1,26,301,0.4210526315789473,1,True,0,-2.0,-1,0.1013156846165657,0.0982276499271392,0.5018200278282166,0.1414339244365692,0.0829721912741661,0.0139118479564785,0.0446327365934848,0.0156859066337347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.3015410900115967,11
9,00:04:39,8380.0,4,6,TAI Tzu Ying,2,長球,1,0,1.0,7,400.0,667.0,1.0,3,499.0,427.0,,,TAI Tzu Ying,,9,-0.2042115512334571,1.4047272101976844,9,0.1025520245776241,-1.020199936370964,0,1,26,301,0.4736842105263157,0,True,0,-2.0,-1,0.0791969448328018,0.076783075928688,0.3922651708126068,0.110556773841381,0.0648581162095069,0.0108746821060776,0.0348887369036674,0.0076288166455924,0.2229477763175964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.4610755443572998,11
10,00:04:41,8426.0,4,6,CHEN Yufei,2,切球,0,0,1.0,4,499.0,427.0,2.0,7,496.0,561.0,,,TAI Tzu Ying,,10,-0.7420538341452798,-1.6572007475612691,9,-0.0831519986507362,0.8999297501098518,0,1,26,301,0.5789473684210527,1,True,0,-2.0,-1,0.0514326952397823,0.0498650632798671,0.2547478973865509,0.071798637509346,0.042120661586523,0.0070623205974698,0.0226577129215002,0.0049543655477464,0.0158773157745599,0.4794833958148956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.8776980638504028,11
11,00:04:42,8453.0,4,6,TAI Tzu Ying,2,挑球,0,1,2.0,8,496.0,561.0,1.0,9,744.0,432.0,,,TAI Tzu Ying,,8,-0.5299130713459084,0.6213808641900206,9,-0.3048639488780966,-1.2443347701918703,0,1,26,301,0.631578947368421,0,True,0,-2.0,-1,0.0177146885544061,0.0171747561544179,0.0877414569258689,0.0247292220592498,0.0145073952153325,0.0024324373807758,0.0078038754872977,0.0017064056592062,0.0054685394279658,0.2904510200023651,0.5302701592445374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.8939228057861328,11
12,00:04:43,8488.0,4,6,CHEN Yufei,2,長球,1,0,1.0,10,744.0,432.0,1.0,5,852.0,679.0,,,TAI Tzu Ying,,9,0.3613570732296149,-1.360998213817144,9,0.1622737951173215,0.8589564608892069,0,1,26,301,0.6842105263157895,1,True,0,-2.0,-1,0.0329495668411254,0.0319452881813049,0.1632003337144851,0.0459966920316219,0.0269839558750391,0.0045243669301271,0.0145153170451521,0.0031739382538944,0.0101715587079525,0.5402429699897766,0.1142649427056312,0.0120310503989458,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.8874520063400269,11
13,00:04:44,8527.0,4,6,TAI Tzu Ying,2,切球,0,0,1.0,6,852.0,679.0,2.0,5,484.0,489.0,,,TAI Tzu Ying,,6,0.9742199809181804,1.367529868289773,9,0.3213531153054377,-1.1633303746352432,0,1,26,301,0.7368421052631579,0,True,0,-2.0,-1,0.0270908176898956,0.0262651089578866,0.1341817378997802,0.0378180406987667,0.0221859496086835,0.0037198911886662,0.0119343539699912,0.0026095816865563,0.0083629582077264,0.4441826045513153,0.0939475446939468,0.0076336753554642,0.1800677478313446,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.8864235281944275,11
14,00:04:45,8551.0,4,6,CHEN Yufei,2,網前球,0,0,2.0,6,484.0,489.0,2.0,2,391.0,564.0,,,TAI Tzu Ying,,9,-0.6021739628427449,-0.6581070132416835,6,0.9584356074955428,1.2044421831279912,0,1,26,301,0.7894736842105263,1,True,0,-2.0,-1,0.0307549145072698,0.0298175271600484,0.15233014523983,0.0429330207407474,0.0251866523176431,0.0042230151593685,0.0135485036298632,0.0029625336173921,0.0094940681010484,0.5042593479156494,0.1066541671752929,0.0086661484092473,0.0563473775982856,0.0128225730732083,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.8748400807380676,11
15,00:04:46,8585.0,4,6,TAI Tzu Ying,2,挑球,0,1,2.0,3,391.0,564.0,1.0,3,496.0,427.0,,,TAI Tzu Ying,,3,-1.1011447300405486,0.6256099672950164,9,-0.663039496842456,-0.8348619723987198,0,1,26,301,0.8421052631578947,0,True,0,-2.0,-1,0.0144715458154678,0.0140304649248719,0.0716780647635459,0.0202018842101097,0.0118514327332377,0.0019871154800057,0.0063751698471605,0.0013940030476078,0.0044673788361251,0.2372763156890869,0.0501854978501796,0.0040778056718409,0.0265139322727918,0.0122910747304558,0.5231983065605164,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.1642743051052093,11
