ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,ball_round34,ball_round35,ball_round36,ball_round37,ball_round38,ball_round39,ball_round40,ball_round41,ball_round42,ball_round43,ball_round44,ball_round45,ball_round46,ball_round47,win_prob,rally
12,00:04:24,6605.0,0,3,CHOU Tien Chen,2,接殺防守,0,1,2.0,9,709.0,567.0,2.0,7,622.0,419.0,,,NG Ka Long Angus,,9,0.7419408337260918,1.1927186535425076,7,1.2597613765623896,-1.222527459186204,0,1,44,1809,0.5263157894736842,0,True,1,3.0,2,0.0498423986136913,0.0588726140558719,0.066265158355236,0.0777973085641861,0.0833677873015403,0.0778329893946647,0.0666007101535797,0.0598468258976936,0.0688037350773811,0.0993166044354438,0.1325497925281524,0.1589041203260421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.468561053276062,4
13,00:04:25,6628.0,0,3,NG Ka Long Angus,2,網前球,0,0,2.0,8,622.0,419.0,2.0,1,440.0,487.0,,,NG Ka Long Angus,,9,0.3368973622220816,-0.5785999543284213,9,0.3574413189340039,1.132109888710173,0,1,44,1809,0.5789473684210527,1,True,1,3.0,2,0.0440931506454944,0.0520817451179027,0.0586215704679489,0.0688235014677047,0.0737514346837997,0.0688550695776939,0.0589184127748012,0.0529435835778713,0.0608673207461833,0.0878605768084526,0.1172603666782379,0.1389708817005157,0.1169523373246193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4879384636878967,4
14,00:04:26,6653.0,0,3,CHOU Tien Chen,2,挑球,0,1,2.0,2,440.0,487.0,1.0,4,853.0,347.0,,,NG Ka Long Angus,,8,-0.7234562728481193,0.5402188965060469,9,-0.0963325227545056,-0.6418871473711102,0,1,44,1809,0.631578947368421,0,True,1,3.0,2,0.0405359826982021,0.0478801056742668,0.0538923367857933,0.0632712393999099,0.0678016170859336,0.0633002519607544,0.0541652292013168,0.0486724153161048,0.0559569150209426,0.0807725191116333,0.107800506055355,0.1277595460414886,0.1016237959265708,0.0865675210952758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5049049854278564,4
15,00:04:27,6688.0,0,3,NG Ka Long Angus,2,切球,1,0,1.0,5,853.0,347.0,2.0,6,889.0,549.0,,,NG Ka Long Angus,,7,1.118413278504275,-1.3601781333945997,9,0.2163198849090156,1.0303622548432887,0,1,44,1809,0.6842105263157895,1,True,1,3.0,2,0.0379831194877624,0.0448647290468215,0.0504983253777027,0.0592865645885467,0.0635316297411918,0.0593137517571449,0.0507540293037891,0.0456071384251117,0.0524328798055648,0.0756856501102447,0.1010114848613739,0.1197135522961616,0.0952237695455551,0.07831472158432,0.0657786130905151,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5097544193267822,4
16,00:04:28,6707.0,0,3,CHOU Tien Chen,2,挑球,0,0,2.0,7,889.0,549.0,1.0,3,469.0,343.0,,,NG Ka Long Angus,,9,0.8469498056992396,1.0454852250957696,5,0.9747261811413128,-1.4066750254628806,0,1,44,1809,0.7368421052631579,0,True,1,3.0,2,0.0362108349800109,0.0427713468670845,0.0481420829892158,0.0565202645957469,0.0605672560632228,0.0565461851656436,0.0483858585357666,0.0434791184961795,0.0499863699078559,0.0721541792154312,0.0962983071804046,0.1141277402639389,0.0907806456089019,0.0746605768799781,0.0618462152779102,0.0475229881703853,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5056983828544617,4
17,00:04:29,6731.0,0,3,NG Ka Long Angus,2,長球,0,0,1.0,4,469.0,343.0,1.0,5,394.0,628.0,,,NG Ka Long Angus,,6,-0.9163231092223818,-1.2592045303738073,9,0.1753990989628666,1.10133353930065,0,1,44,1809,0.7894736842105263,1,True,1,3.0,2,0.034834399819374,0.0411455333232879,0.046312116086483,0.0543718300759792,0.0582649856805801,0.0543967671692371,0.0465466268360614,0.0418264009058475,0.0480863004922866,0.0694114714860916,0.0926378369331359,0.1097895428538322,0.0873299166560173,0.0718225911259651,0.0594953298568725,0.0452573411166667,0.0384709201753139,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.500054657459259,4
18,00:04:30,6756.0,0,3,CHOU Tien Chen,2,長球,1,0,1.0,6,394.0,628.0,1.0,3,445.0,342.0,,,NG Ka Long Angus,,6,-0.8642108576943769,1.3556400156680144,9,-0.5617238847532886,-1.096337554640483,0,1,44,1809,0.8421052631578947,0,True,1,3.0,2,0.0338497497141361,0.0399824902415275,0.0450030304491519,0.0528349243104457,0.0566180348396301,0.0528591573238372,0.0452309139072895,0.0406441129744052,0.0467270649969577,0.0674494430422782,0.0900192856788635,0.1066861674189567,0.0848613977432251,0.0697924122214317,0.0578135997056961,0.0439780727028846,0.0364214107394218,0.0292286891490221,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.501458466053009,4
19,00:04:31,6787.0,0,3,NG Ka Long Angus,2,切球,0,0,1.0,4,445.0,342.0,2.0,1,451.0,488.0,,,NG Ka Long Angus,,4,-0.9925623200632808,-1.5262133356755498,9,-0.2892964500836711,1.0705865303648796,0,1,44,1809,0.8947368421052632,1,True,1,3.0,2,0.0331139266490936,0.0391133539378643,0.044024758040905,0.0516864024102687,0.0553872771561145,0.0517101064324379,0.0442476868629455,0.0397605933248996,0.0457113161683082,0.065983235836029,0.0880624502897262,0.1043670326471328,0.0830166861414909,0.0682752728462219,0.0565568543970584,0.0430220775306224,0.0356296859681606,0.0284775756299495,0.0218536313623189,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4972887337207794,4
20,00:04:32,6812.0,0,3,CHOU Tien Chen,2,網前球,0,1,2.0,2,451.0,488.0,2.0,1,440.0,445.0,,,NG Ka Long Angus,,8,-0.6352021310523983,0.4740865927521014,9,-0.4990595163645395,-1.14074732374834,0,1,44,1809,0.9473684210526316,0,True,1,3.0,2,0.0324789844453334,0.0383633784949779,0.0431806072592735,0.0506953448057174,0.0543252564966678,0.0507185943424701,0.0433992594480514,0.0389982052147388,0.0448348261415958,0.0647180378437042,0.0863739028573036,0.1023658514022827,0.0814248844981193,0.0669661313295364,0.055472407490015,0.0421971529722213,0.0349465049803257,0.0279315337538719,0.0201723091304302,0.0204368270933628,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4959125220775604,4
21,00:04:33,6833.0,0,3,NG Ka Long Angus,3,推撲球,0,0,2.0,2,440.0,445.0,2.0,4,1021.0,657.0,對手落地致勝,落地致勝,NG Ka Long Angus,,2,-0.8867719951232794,-0.3386863497820505,8,-0.4340169040195725,0.5767887476636613,0,1,44,1809,1.0,1,True,1,3.0,2,0.0318005122244358,0.0375619828701019,0.0422785840928554,0.0496363379061222,0.0531904250383377,0.0496591031551361,0.0424926690757274,0.0381835512816906,0.0438982471823692,0.0633661076426506,0.0845695883035659,0.1002274751663208,0.0797239542007446,0.0655672401189804,0.0543136112391948,0.041315671056509,0.0342164859175682,0.0273480545729398,0.0197509191930294,0.0196795910596847,0.0212199203670024,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4915449619293213,4
1,00:04:54,7363.0,0,4,NG Ka Long Angus,1,發短球,0,1,2.0,8,,,2.0,7,747.0,504.0,,,NG Ka Long Angus,,9,-0.0706510255896283,-0.7747252930266102,9,0.4815051906084189,0.9655209063686336,0,1,44,1810,0.0,1,True,1,4.0,3,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3124025464057922,5
2,00:04:55,7379.0,0,4,CHOU Tien Chen,2,網前球,0,0,2.0,8,747.0,504.0,2.0,1,424.0,439.0,,,NG Ka Long Angus,,9,0.6033657439944715,0.7369713368397927,9,-0.0601269537579912,-0.8291613010943921,0,1,44,1810,0.3333333333333333,0,True,1,4.0,3,0.4757434129714966,0.5242565870285034,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3255124390125274,5
3,00:04:56,7401.0,0,4,NG Ka Long Angus,2,網前球,0,0,2.0,2,424.0,439.0,2.0,1,368.0,478.0,,,NG Ka Long Angus,,8,-0.7717152783464247,-0.3753051862480054,9,0.0145233847032424,0.7554212679989458,0,1,44,1810,0.6666666666666666,1,True,1,4.0,3,0.289846658706665,0.3202816247940063,0.3898717164993286,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3394841253757477,5
4,00:04:57,7426.0,0,4,CHOU Tien Chen,2,網前球,0,1,2.0,2,368.0,478.0,1.0,1,414.0,451.0,,,NG Ka Long Angus,,2,-0.9644822065526236,0.2787001434143382,9,-0.646795973150415,-0.5498545757608344,0,1,44,1810,1.0,0,True,1,4.0,3,0.1972866505384445,0.2180024981498718,0.251737505197525,0.3329733908176422,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3837081491947174,5
5,00:04:57,7448.0,0,4,NG Ka Long Angus,3,推撲球,0,0,1.0,2,414.0,451.0,2.0,5,409.0,529.0,對手落地致勝,落地致勝,NG Ka Long Angus,,2,-1.084435914355062,-0.219749685669672,8,-0.5303601715236088,0.5117463400856561,0,1,44,1810,1.0,1,True,1,4.0,3,0.1488830596208572,0.1645163297653198,0.1899745911359787,0.2472178339958191,0.2494081556797027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3560941517353058,5
1,00:05:19,7980.0,0,5,NG Ka Long Angus,1,發短球,0,1,2.0,8,,,1.0,7,559.0,490.0,,,CHOU Tien Chen,,9,0.10773195146152,-0.8024579222242748,9,-0.6408065192714144,0.9913460898234442,0,1,44,1811,0.0,1,True,0,5.0,4,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3012128174304962,6
2,00:05:19,7997.0,0,5,CHOU Tien Chen,2,網前球,0,1,1.0,8,559.0,490.0,2.0,2,883.0,423.0,,,CHOU Tien Chen,,8,-0.2835879525410059,0.5487163366666792,9,-0.0309795724671733,-0.8155934819085054,0,1,44,1811,0.0,0,True,0,5.0,4,0.4570295810699463,0.5429704189300537,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3276959657669067,6
3,00:05:20,8018.0,0,5,NG Ka Long Angus,2,網前球,0,1,2.0,3,883.0,423.0,2.0,2,874.0,470.0,,,CHOU Tien Chen,,7,1.1307370012353013,-0.5555642070990151,9,0.1485759428990184,0.7552065044644068,0,1,44,1811,0.5,1,True,0,5.0,4,0.2908014953136444,0.3245980441570282,0.384600430727005,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3260723054409027,6
4,00:05:21,8039.0,0,5,CHOU Tien Chen,3,網前球,0,0,2.0,3,874.0,470.0,2.0,1,423.0,424.0,對手落地致勝,落地致勝,CHOU Tien Chen,,8,0.9257385156260026,0.3545486424030374,9,0.4896099663239085,-0.8174347769047247,0,1,44,1811,1.0,0,True,0,5.0,4,0.1990953236818313,0.2222339063882827,0.2606817483901977,0.3179890215396881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3220075964927673,6
1,00:05:36,8411.0,1,5,CHOU Tien Chen,1,發短球,0,1,2.0,8,,,2.0,7,703.0,415.0,,,CHOU Tien Chen,,9,-0.0359875835854905,0.772897786211774,9,0.7230553535951072,-0.9856838948742692,0,1,44,1812,0.0,0,True,0,4.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3375646770000458,7
2,00:05:37,8429.0,1,5,NG Ka Long Angus,2,挑球,0,0,2.0,8,703.0,415.0,1.0,8,791.0,561.0,,,CHOU Tien Chen,,9,0.6656896491326609,-0.6970218150443426,9,0.0473870754174255,0.849872856030613,0,1,44,1812,0.2,1,True,0,4.0,-1,0.4676690995693207,0.5323308706283569,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3382197916507721,7
3,00:05:37,8443.0,1,5,CHOU Tien Chen,2,長球,0,0,1.0,9,791.0,561.0,1.0,6,819.0,376.0,,,CHOU Tien Chen,,9,0.3266937506802395,0.9247098740640964,9,0.6744486005578242,-0.7369797796030261,0,1,44,1812,0.2,0,True,0,4.0,-1,0.2835207283496856,0.3207242488861084,0.3957549929618835,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3711157441139221,7
4,00:05:38,8453.0,1,5,NG Ka Long Angus,2,接殺防守,0,1,1.0,7,819.0,376.0,2.0,7,633.0,517.0,,,CHOU Tien Chen,,9,0.2578457322408785,-0.8029863473018063,9,0.823765857724416,1.1926317051590107,0,1,44,1812,0.4,1,True,0,4.0,-1,0.2041603028774261,0.2309501767158508,0.2675329744815826,0.2973565459251404,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3431445360183716,7
5,00:05:38,8474.0,1,5,CHOU Tien Chen,2,網前球,0,1,2.0,8,633.0,517.0,2.0,7,777.0,441.0,,,CHOU Tien Chen,,9,0.2783233365050344,0.7462610653489582,9,0.3231905289492073,-1.0560408669809347,0,1,44,1812,0.4,0,True,0,4.0,-1,0.1599665135145187,0.1809572875499725,0.2096211314201355,0.2263944745063781,0.2230606526136398,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3995346128940582,7
6,00:05:39,8497.0,1,5,NG Ka Long Angus,2,網前球,0,1,2.0,8,777.0,441.0,2.0,1,389.0,479.0,,,CHOU Tien Chen,,8,0.5752121464919334,-0.3671896293249865,9,0.2309658594721764,0.7897807269275509,0,1,44,1812,0.6,1,True,0,4.0,-1,0.1375496983528137,0.1555989384651184,0.1802459955215454,0.1946688145399093,0.1825371533632278,0.1493993550539016,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3691035509109497,7
7,00:05:40,8520.0,1,5,CHOU Tien Chen,2,挑球,0,1,2.0,2,389.0,479.0,1.0,9,788.0,349.0,,,CHOU Tien Chen,,8,-0.7389546031086277,0.5309067401137598,9,0.0958961289106238,-0.6556000400239977,0,1,44,1812,0.8,0,True,0,4.0,-1,0.1203147619962692,0.1361024379730224,0.1576612293720245,0.170276865363121,0.1596652865409851,0.1239324957132339,0.132046952843666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3637124598026275,7
8,00:05:41,8549.0,1,5,NG Ka Long Angus,3,殺球,1,0,1.0,10,788.0,349.0,2.0,7,545.0,457.0,掛網,對手掛網,CHOU Tien Chen,,9,0.6566634851707267,-1.2200959562204654,9,0.3164158936032822,0.9575831067773878,0,1,44,1812,1.0,1,True,0,4.0,-1,0.103618673980236,0.1172154918313026,0.1357825696468353,0.1466475427150726,0.1375085264444351,0.1067343801259994,0.1107110753655433,0.141781747341156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3302977085113525,7
1,00:05:58,8962.0,2,5,CHOU Tien Chen,1,殺球,1,0,1.0,8,,,2.0,8,791.0,375.0,,,CHOU Tien Chen,,9,-0.4141915713851928,1.348113427469686,9,-0.4086278866164712,-1.038776272383268,0,1,44,1813,0.0,0,True,0,3.0,-2,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3339965939521789,8
2,00:05:59,8977.0,2,5,NG Ka Long Angus,2,接殺防守,0,1,2.0,9,791.0,375.0,2.0,6,873.0,599.0,,,CHOU Tien Chen,,9,0.1615157691349606,-0.9835820862605198,9,-0.696646118595311,1.3909040755303916,0,1,44,1813,0.3333333333333333,1,True,0,3.0,-2,0.4568478763103485,0.5431521534919739,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3416341543197632,8
3,00:05:59,8996.0,2,5,CHOU Tien Chen,2,接殺防守,0,0,2.0,7,873.0,599.0,1.0,8,526.0,371.0,,,CHOU Tien Chen,,9,0.6230525960582243,1.3112013924549863,9,0.521209776683845,-0.9707073661325518,0,1,44,1813,0.3333333333333333,0,True,0,3.0,-2,0.2728999257087707,0.3229776322841644,0.4041224420070648,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3633796572685241,8
4,00:06:00,9010.0,2,5,NG Ka Long Angus,2,接殺防守,0,0,1.0,9,526.0,371.0,2.0,7,615.0,516.0,,,CHOU Tien Chen,,9,0.0669681837835094,-1.0118066586940626,9,0.413082387311745,1.2231070251875718,0,1,44,1813,0.6666666666666666,1,True,0,3.0,-2,0.1877499371767044,0.2222024351358413,0.2780289947986603,0.3120186626911163,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3277154862880707,8
5,00:06:00,9024.0,2,5,CHOU Tien Chen,2,挑球,0,1,2.0,8,615.0,516.0,1.0,3,446.0,346.0,,,CHOU Tien Chen,,9,0.028678595815575,0.790096164836708,9,-0.4739720316378986,-1.0385270776384483,0,1,44,1813,0.6666666666666666,0,True,0,3.0,-2,0.1477642804384231,0.1748793274164199,0.218816339969635,0.2311681658029556,0.2273719310760498,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3669452369213104,8
6,00:06:01,9048.0,2,5,NG Ka Long Angus,3,殺球,0,0,1.0,4,446.0,346.0,2.0,10,229.0,651.0,出界,對手出界,CHOU Tien Chen,,10,-0.8338969932747,-1.398971001907741,9,0.1011760670042345,1.0936246336290565,0,1,44,1813,1.0,1,True,0,3.0,-2,0.1252000033855438,0.148174449801445,0.1854020804166793,0.1958677172660827,0.1899061650037765,0.1554496139287948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3181340992450714,8
1,00:06:16,9412.0,3,5,CHOU Tien Chen,1,發短球,0,1,2.0,8,,,2.0,7,737.0,443.0,,,CHOU Tien Chen,,9,-0.0640385776501216,0.7555471309063192,9,0.7157492442645116,-1.0430641679876722,0,1,44,1814,0.0,0,True,0,2.0,-3,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3614839017391205,9
2,00:06:17,9430.0,3,5,NG Ka Long Angus,2,網前球,0,0,2.0,8,737.0,443.0,2.0,7,798.0,474.0,,,CHOU Tien Chen,,9,0.6136788679779605,-0.6052656204644329,9,0.1901874606340003,0.7551398392940692,0,1,44,1814,0.25,1,True,0,2.0,-3,0.4676285684108734,0.5323714017868042,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3617043495178222,9
3,00:06:17,9441.0,3,5,CHOU Tien Chen,2,挑球,0,0,2.0,8,798.0,474.0,1.0,9,666.0,341.0,,,CHOU Tien Chen,,8,0.5440024077089166,0.5284943800998594,8,0.6241252965361621,-0.515866434014218,0,1,44,1814,0.25,0,True,0,2.0,-3,0.2837312221527099,0.3190400600433349,0.3972286880016327,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4020714461803436,9
4,00:06:19,9493.0,3,5,NG Ka Long Angus,2,長球,0,0,1.0,10,666.0,341.0,1.0,5,342.0,602.0,,,CHOU Tien Chen,,10,0.1738914173748878,-1.5804146908342915,9,0.2297811903654573,1.022359690218628,0,1,44,1814,0.75,1,True,0,2.0,-3,0.198572501540184,0.2232838273048401,0.2748928070068359,0.3032508790493011,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.355742335319519,9
5,00:06:20,9517.0,3,5,CHOU Tien Chen,3,長球,1,0,1.0,6,342.0,602.0,2.0,4,796.0,335.0,對手落地致勝,落地致勝,CHOU Tien Chen,,9,-0.6851775135761327,1.2906118322026476,9,-0.1981983714539615,-1.1419326122675355,0,1,44,1814,1.0,0,True,0,2.0,-3,0.1583614200353622,0.1780686676502227,0.2192268073558807,0.2360848635435104,0.208258256316185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3301851451396942,9
1,00:07:28,11202.0,4,6,NG Ka Long Angus,1,發短球,0,1,2.0,8,,,2.0,2,849.0,506.0,,,NG Ka Long Angus,,9,-0.099712630622893,-0.7881522934934185,9,0.4467563407367518,1.0220834764772622,0,1,44,1816,0.0,1,True,1,2.0,-4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2651797831058502,11
2,00:07:28,11222.0,4,6,CHOU Tien Chen,2,網前球,0,0,2.0,3,849.0,506.0,2.0,2,893.0,434.0,,,NG Ka Long Angus,,8,0.5116853021861322,0.5097628686156442,9,0.1134475585134497,-0.7888990881977348,0,1,44,1816,0.0,0,True,1,2.0,-4,0.4777241349220276,0.5222758650779724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2789944410324096,11
3,00:07:29,11244.0,4,6,NG Ka Long Angus,2,挑球,0,1,2.0,3,893.0,434.0,1.0,8,442.0,612.0,,,NG Ka Long Angus,,8,0.9425864095288792,-0.429479889388614,9,0.461487810371678,0.7807783582668281,0,1,44,1816,0.0625,1,True,1,2.0,-4,0.2959940731525421,0.3123969435691833,0.3916089832782745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2840982675552368,11
4,00:07:30,11267.0,4,6,CHOU Tien Chen,2,殺球,1,0,1.0,9,442.0,612.0,2.0,8,610.0,387.0,,,NG Ka Long Angus,,9,-0.3175338664546249,1.355167759258072,9,0.1319825479630501,-0.9834715452045222,0,1,44,1816,0.125,0,True,1,2.0,-4,0.2016548216342926,0.2128297835588455,0.2605707943439483,0.3249445855617523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2945749461650848,11
5,00:07:30,11274.0,4,6,NG Ka Long Angus,2,接殺防守,0,1,2.0,9,610.0,387.0,2.0,5,440.0,544.0,,,NG Ka Long Angus,,9,-0.3336205741977491,-0.9675227490945822,9,-0.4321622008634321,1.4256669251379523,0,1,44,1816,0.125,1,True,1,2.0,-4,0.1533711105585098,0.1618703603744506,0.1981803923845291,0.233228862285614,0.2533492743968963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2958362400531769,11
6,00:07:32,11301.0,4,6,CHOU Tien Chen,2,網前球,0,1,2.0,6,440.0,544.0,2.0,1,418.0,419.0,,,NG Ka Long Angus,,9,-0.552671356589387,0.7650343149997779,9,-0.1768683757323512,-1.0396601044719016,0,1,44,1816,0.25,0,True,1,2.0,-4,0.1233112812042236,0.130144715309143,0.1593382060527801,0.187517374753952,0.1955646127462387,0.2041237950325012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3473607301712036,11
7,00:07:33,11328.0,4,6,NG Ka Long Angus,2,網前球,0,0,2.0,2,418.0,419.0,2.0,1,368.0,477.0,,,NG Ka Long Angus,,2,-0.8800953045608346,-0.4985232423799486,9,-0.2924179195289783,0.7992078643311012,0,1,44,1816,0.3125,1,True,1,2.0,-4,0.1063335165381431,0.112226128578186,0.1374001801013946,0.161699578166008,0.1686388552188873,0.174621507525444,0.1390801966190338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3259938955307007,11
8,00:07:34,11353.0,4,6,CHOU Tien Chen,2,挑球,0,1,2.0,2,368.0,477.0,1.0,9,769.0,341.0,,,NG Ka Long Angus,,2,-1.0191830767999563,0.4269094067821815,9,-0.3835613423964627,-0.7200053897951477,0,1,44,1816,0.375,0,True,1,2.0,-4,0.0938763990998268,0.0990786850452423,0.1213035583496093,0.1427562534809112,0.148882582783699,0.1541643738746643,0.1165977716445922,0.1233403757214546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3284557163715362,11
9,00:07:35,11393.0,4,6,NG Ka Long Angus,2,長球,0,0,1.0,10,769.0,341.0,1.0,6,895.0,602.0,,,NG Ka Long Angus,,10,0.7242397307792808,-1.4692187705287114,9,0.2355373738757831,1.1399443882941105,0,1,44,1816,0.4375,1,True,1,2.0,-4,0.0827518552541732,0.0873376578092575,0.1069288328289985,0.1258393377065658,0.1312396973371505,0.1358955651521682,0.1027806922793388,0.1077018156647682,0.1195245534181594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.317460834980011,11
10,00:07:36,11416.0,4,6,CHOU Tien Chen,2,長球,0,0,1.0,7,895.0,602.0,1.0,4,853.0,342.0,,,NG Ka Long Angus,,7,0.9619678579517744,1.2744086590035384,9,0.538288566927102,-1.280439889714423,0,1,44,1816,0.5,0,True,1,2.0,-4,0.0709594115614891,0.0748917087912559,0.0916910916566848,0.107906773686409,0.1125375553965568,0.1165299639105796,0.0881340652704238,0.092353917658329,0.1020375117659568,0.1429579854011535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3351576328277588,11
11,00:07:38,11450.0,4,6,NG Ka Long Angus,2,長球,1,0,1.0,5,853.0,342.0,1.0,4,984.0,643.0,,,NG Ka Long Angus,,5,1.2383217369312711,-1.3763286402616786,9,0.4526022516572743,1.1396994851957178,0,1,44,1816,0.625,1,True,1,2.0,-4,0.0587741658091545,0.0620311982929706,0.0759457647800445,0.0893768742680549,0.0932124480605125,0.096519261598587,0.0729995593428611,0.07649477571249,0.0845154821872711,0.1149418428540229,0.1751886308193206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3534559905529022,11
