ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,ball_round34,ball_round35,ball_round36,ball_round37,ball_round38,ball_round39,ball_round40,ball_round41,ball_round42,ball_round43,ball_round44,ball_round45,ball_round46,ball_round47,ball_round48,ball_round49,win_prob,rally
9,00:03:43,5575.0,4,2,Jonatan CHRISTIE,2,挑球,0,1,2.0,2,364.0,475.0,1.0,9,764.0,344.0,,,CHOU Tien Chen,,2,-1.0069610387065857,0.6337248209319158,9,-0.7233878706909531,-0.9798948825679474,0,1,43,1746,0.8888888888888888,1,True,0,-2.0,1,0.0314690023660659,0.0423656217753887,0.0582416467368602,0.1259088218212127,0.1555968075990677,0.2005195766687393,0.1345770955085754,0.1264010071754455,0.1249204277992248,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3890729546546936,7
10,00:03:44,5604.0,4,2,CHOU Tien Chen,3,長球,0,0,1.0,10,764.0,344.0,2.0,4,1008.0,641.0,對手落地判斷失誤,落地判斷失誤,CHOU Tien Chen,,9,0.5827452790986533,-1.3210802266118349,9,0.2487029479169473,1.06625974907862,0,1,43,1746,1.0,0,True,0,-2.0,1,0.0265188589692115,0.0357014201581478,0.0490801110863685,0.1061030924320221,0.1311210989952087,0.1689774096012115,0.1134078279137611,0.1065178513526916,0.1014818325638771,0.1610905230045318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3979111611843109,7
1,00:04:02,6059.0,5,2,CHOU Tien Chen,1,發短球,0,1,2.0,8,,,2.0,7,610.0,510.0,,,CHOU Tien Chen,,9,0.0533423535251297,-0.727701520247166,9,-0.6379785447028118,1.1240690226008248,0,1,43,1747,0.0,0,True,0,-3.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.367186039686203,8
2,00:04:03,6078.0,5,2,Jonatan CHRISTIE,2,網前球,0,0,2.0,8,610.0,510.0,2.0,2,820.0,421.0,,,CHOU Tien Chen,,9,-0.4229094597655319,0.678748086507334,9,-0.0823852729245256,-1.0563602691196172,0,1,43,1747,0.1666666666666666,1,True,0,-3.0,-1,0.427816092967987,0.5721838474273682,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3695488274097442,8
3,00:04:03,6098.0,5,2,CHOU Tien Chen,2,網前球,0,1,2.0,3,820.0,421.0,2.0,2,889.0,469.0,,,CHOU Tien Chen,,9,0.7943478837451268,-0.6087160900407431,9,0.1579971985135512,0.7412671347735884,0,1,43,1747,0.1666666666666666,0,True,0,-3.0,-1,0.1881014108657837,0.24568971991539,0.5662088394165039,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4359379112720489,8
4,00:04:04,6120.0,5,2,Jonatan CHRISTIE,2,挑球,0,0,2.0,3,889.0,469.0,1.0,3,501.0,346.0,,,CHOU Tien Chen,,3,1.1110689575847394,0.2735998308713825,9,0.6564009618731687,-0.6215573930148354,0,1,43,1747,0.3333333333333333,1,True,0,-3.0,-1,0.1106776446104049,0.144562229514122,0.3348840773105621,0.4098760187625885,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4606150388717651,8
5,00:04:05,6147.0,5,2,CHOU Tien Chen,2,殺球,0,0,1.0,4,501.0,346.0,2.0,5,369.0,563.0,,,CHOU Tien Chen,,10,-0.5321886814787326,-1.5280948763776383,9,0.426522468331916,0.794384448436911,0,1,43,1747,0.5,0,True,0,-3.0,-1,0.0754366666078567,0.0985320210456848,0.2282532900571823,0.2754451036453247,0.3223328590393066,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4681193828582763,8
6,00:04:06,6157.0,5,2,Jonatan CHRISTIE,2,接殺防守,0,1,2.0,6,369.0,563.0,1.0,5,465.0,399.0,,,CHOU Tien Chen,,9,0.3587881343776563,0.829812086682408,4,-1.247619633216257,-1.5081616451932878,0,1,43,1747,0.6666666666666666,1,True,0,-3.0,-1,0.062228038907051,0.0812795087695121,0.1882871389389038,0.2272158712148666,0.2503108978271484,0.1906785368919372,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4415202438831329,8
7,00:04:07,6185.0,5,2,CHOU Tien Chen,2,網前球,0,0,1.0,6,465.0,399.0,2.0,2,914.0,486.0,,,CHOU Tien Chen,,6,-0.8687557180441692,-0.5894926975762974,9,-0.5533238283394311,0.993822366901887,0,1,43,1747,0.8333333333333334,0,True,0,-3.0,-1,0.0515071712434291,0.0672763809561729,0.1558483690023422,0.1880703121423721,0.2071864455938339,0.1533233672380447,0.1767879128456115,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4113364219665527,8
8,00:04:08,6208.0,5,2,Jonatan CHRISTIE,3,網前球,0,0,2.0,3,914.0,486.0,2.0,2,907.0,460.0,掛網,對手掛網,CHOU Tien Chen,,3,1.0212920370439875,0.572538747690924,9,-0.0065869507868627,-0.8388959511890027,0,1,43,1747,1.0,1,True,0,-3.0,-1,0.0444909632205963,0.058112122118473,0.1346189975738525,0.1624517291784286,0.1789638996124267,0.1324379593133926,0.1477261781692505,0.1411981135606765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3914933502674103,8
1,00:04:32,6818.0,6,2,CHOU Tien Chen,1,發短球,0,1,2.0,8,,,2.0,2,863.0,505.0,,,Jonatan CHRISTIE,,9,-0.0628693420160462,-0.6592270999132953,9,0.4898422045412248,1.0413752246145052,0,1,43,1748,0.0,0,True,1,-4.0,-2,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3908006548881531,9
2,00:04:33,6839.0,6,2,Jonatan CHRISTIE,2,挑球,0,0,2.0,3,863.0,505.0,1.0,4,862.0,349.0,,,Jonatan CHRISTIE,,8,0.7470745677878962,0.62039754249617,9,0.0046699542641181,-0.910215526136532,0,1,43,1748,0.25,1,True,1,-4.0,-2,0.4273980259895324,0.5726020336151123,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3923202157020569,9
3,00:04:34,6865.0,6,2,CHOU Tien Chen,2,長球,1,0,1.0,5,862.0,349.0,1.0,9,467.0,625.0,,,Jonatan CHRISTIE,,10,0.5547735127260868,-1.499730848677432,9,0.4095240112753228,0.9332169796653236,0,1,43,1748,0.5,0,True,1,-4.0,-2,0.1993855834007263,0.2480518817901611,0.5525625348091125,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4514766037464142,9
4,00:04:35,6897.0,6,2,Jonatan CHRISTIE,2,殺球,0,0,1.0,10,467.0,625.0,2.0,5,505.0,355.0,,,Jonatan CHRISTIE,,9,-0.4926483388652829,1.4114295870941511,9,-0.0794582070804078,-1.223878919813793,0,1,43,1748,0.75,1,True,1,-4.0,-2,0.1115419641137123,0.138767272233963,0.3003656566143036,0.4493250846862793,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4802659749984741,9
5,00:04:36,6907.0,6,2,CHOU Tien Chen,3,接殺防守,0,0,2.0,6,505.0,355.0,2.0,7,692.0,452.0,掛網,對手掛網,Jonatan CHRISTIE,,9,-0.49897077979761,-1.2376654067168376,9,-0.7239852038661253,1.3682360129534636,0,1,43,1748,1.0,0,True,1,-4.0,-2,0.0766848102211952,0.0954021289944648,0.2065006047487259,0.301844984292984,0.31956747174263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4873259365558624,9
1,00:04:53,7331.0,6,3,Jonatan CHRISTIE,1,發長球,0,1,2.0,8,,,1.0,4,798.0,349.0,,,CHOU Tien Chen,,9,-0.0262000216842126,0.8306006712774886,9,0.6945033088958197,-1.044612678457768,0,1,43,1749,0.0,1,True,0,-3.0,1,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3436996042728424,10
2,00:04:54,7355.0,6,3,CHOU Tien Chen,2,長球,0,0,1.0,5,798.0,349.0,1.0,8,490.0,600.0,,,CHOU Tien Chen,,9,0.7084473934010634,-1.227220582732145,9,0.3032987823271417,0.9334228353806968,0,1,43,1749,0.5,0,True,0,-3.0,1,0.4241485595703125,0.5758514404296875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3105925023555755,10
3,00:04:55,7384.0,6,3,Jonatan CHRISTIE,3,殺球,0,0,1.0,9,490.0,600.0,2.0,7,668.0,466.0,掛網,對手掛網,CHOU Tien Chen,,9,-0.3456094973508041,1.3308737910505295,9,-0.1579815067142283,-1.3497844304732414,0,1,43,1749,1.0,1,True,0,-3.0,1,0.2363261133432388,0.3175138533115387,0.4461600184440613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3088799118995666,10
1,00:06:14,9373.0,8,3,CHOU Tien Chen,1,發短球,0,1,2.0,8,,,2.0,2,827.0,494.0,,,CHOU Tien Chen,,9,-0.0577628161432996,-0.6999277732474688,9,0.4869817011252,1.016727890905105,0,1,43,1751,0.0,0,True,0,-5.0,-1,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3348335325717926,12
2,00:06:15,9393.0,8,3,Jonatan CHRISTIE,3,網前球,0,0,2.0,3,827.0,494.0,2.0,1,849.0,459.0,掛網,對手掛網,CHOU Tien Chen,,8,0.748188392126761,0.4667949843670573,9,0.0350384566313876,-0.853208564390909,0,1,43,1751,1.0,1,True,0,-5.0,-1,0.427735298871994,0.5722647309303284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3246017098426819,12
1,00:06:32,9805.0,9,3,CHOU Tien Chen,1,發短球,0,1,2.0,8,,,2.0,7,595.0,496.0,,,CHOU Tien Chen,,9,0.082694534156324,-0.7004449229941822,9,-0.5700105758055428,1.0919555524826616,0,1,43,1752,0.0,0,True,0,-6.0,-2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3575430512428283,13
2,00:06:32,9824.0,9,3,Jonatan CHRISTIE,2,挑球,0,0,2.0,8,595.0,496.0,1.0,3,459.0,345.0,,,CHOU Tien Chen,,9,-0.3382095724024785,0.724241762210737,9,0.0292451810635579,-0.824930819903491,0,1,43,1752,0.0,1,True,0,-6.0,-2,0.4278164207935333,0.5721835494041443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3622876405715942,13
3,00:06:34,9850.0,9,3,CHOU Tien Chen,2,殺球,0,0,1.0,4,459.0,345.0,2.0,8,466.0,548.0,,,CHOU Tien Chen,,4,-0.8677609815088053,-1.57697055047429,9,-0.0092833168625344,1.025880994761127,0,1,43,1752,0.2857142857142857,0,True,0,-6.0,-2,0.1977522224187851,0.2627081274986267,0.539539635181427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417375773191452,13
4,00:06:34,9860.0,9,3,Jonatan CHRISTIE,2,接殺防守,0,1,2.0,9,466.0,548.0,2.0,7,691.0,414.0,,,CHOU Tien Chen,,9,0.0591081377323713,1.0908417393138787,0,-1.0939433391895714,-1.661252525713936,0,1,43,1752,0.2857142857142857,1,True,0,-6.0,-2,0.1192542910575866,0.158425897359848,0.2999363243579864,0.4223834574222564,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4341475665569305,13
5,00:06:35,9883.0,9,3,CHOU Tien Chen,2,挑球,0,1,2.0,8,691.0,414.0,1.0,4,949.0,634.0,,,CHOU Tien Chen,,9,-0.0402079499981267,-0.6999924084877115,9,-0.0394488426494334,0.8741596650938396,0,1,43,1752,0.4285714285714285,0,True,0,-6.0,-2,0.0736075863242149,0.0977855697274208,0.1851303726434707,0.2536111176013946,0.3898652791976928,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4423325061798095,13
6,00:06:36,9910.0,9,3,Jonatan CHRISTIE,2,殺球,0,0,1.0,5,949.0,634.0,2.0,6,871.0,365.0,,,CHOU Tien Chen,,10,0.8240415539437491,1.5225909558553503,9,0.0155627870130876,-1.0567581749940285,0,1,43,1752,0.5714285714285714,1,True,0,-6.0,-2,0.0598246753215789,0.0794753655791282,0.1504649817943573,0.2061228305101394,0.3111354112625122,0.192976713180542,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4253648519515991,13
7,00:06:36,9921.0,9,3,CHOU Tien Chen,2,接殺防守,0,1,2.0,7,871.0,365.0,2.0,2,878.0,478.0,,,CHOU Tien Chen,,9,0.1133353789126045,-1.0126361568611335,5,1.2067180817321774,1.590490825464009,0,1,43,1752,0.5714285714285714,0,True,0,-6.0,-2,0.0496968664228916,0.0660208612680435,0.1249925419688224,0.1712279915809631,0.2584628462791443,0.1537365168333053,0.1758623570203781,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3977070748806,13
8,00:06:37,9942.0,9,3,Jonatan CHRISTIE,2,網前球,0,0,2.0,3,878.0,478.0,2.0,2,845.0,428.0,,,CHOU Tien Chen,,8,0.820598013373755,0.4862214311971791,9,0.5104003715518017,-1.1493403501774997,0,1,43,1752,0.7142857142857143,1,True,0,-6.0,-2,0.0431823395192623,0.057366494089365,0.1086078584194183,0.1487825065851211,0.2245821505784988,0.1335839182138443,0.150173470377922,0.133721262216568,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383879691362381,13
9,00:06:38,9963.0,9,3,CHOU Tien Chen,2,網前球,0,1,2.0,3,845.0,428.0,2.0,2,891.0,468.0,,,CHOU Tien Chen,,8,0.9129267108166818,-0.3767455947963594,8,0.5255839676856902,0.5926570147106348,0,1,43,1752,0.8571428571428571,0,True,0,-6.0,-2,0.0362838357686996,0.048202034085989,0.0912574380636215,0.1250140815973281,0.1887045204639434,0.112243503332138,0.1261828243732452,0.1068257316946983,0.1652859896421432,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4294025599956512,13
10,00:06:39,9985.0,9,3,Jonatan CHRISTIE,3,挑球,0,0,2.0,3,891.0,468.0,2.0,10,705.0,323.0,出界,對手出界,CHOU Tien Chen,,8,0.9455331603910424,0.3257194179677961,9,0.6410727346904669,-0.7298826470233504,0,1,43,1752,1.0,1,True,0,-6.0,-2,0.0320375747978687,0.0425609983503818,0.0805776715278625,0.1103838086128234,0.1666206121444702,0.0991077572107315,0.1114157736301422,0.0943240150809288,0.1410084664821624,0.1219632849097251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.437682569026947,13
1,00:09:21,14044.0,12,4,CHOU Tien Chen,1,發短球,0,1,2.0,8,,,2.0,7,746.0,507.0,,,CHOU Tien Chen,,9,-0.0631167859360518,-0.6727391518695368,9,0.5302756722832687,1.1060673847958593,0,1,43,1756,0.0,0,True,0,-8.0,-3,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3643039166927337,17
2,00:09:22,14061.0,12,4,Jonatan CHRISTIE,2,網前球,0,1,2.0,8,746.0,507.0,2.0,2,860.0,431.0,,,CHOU Tien Chen,,8,0.5707458757411527,0.6394905963954857,9,0.0234933597873919,-0.7968554192980196,0,1,43,1756,0.2,1,True,0,-8.0,-3,0.4185535609722137,0.5814464092254639,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3541892766952514,17
3,00:09:23,14084.0,12,4,CHOU Tien Chen,2,挑球,0,1,2.0,3,860.0,431.0,1.0,4,876.0,635.0,,,CHOU Tien Chen,,8,0.9483664337768826,-0.4399905849183207,8,0.6404303499441418,0.4473406438851069,0,1,43,1756,0.4,0,True,0,-8.0,-3,0.1672515273094177,0.2247033566236496,0.6080451011657715,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4250794947147369,17
4,00:09:25,14129.0,12,4,Jonatan CHRISTIE,2,殺球,0,0,1.0,5,876.0,635.0,2.0,6,851.0,363.0,,,CHOU Tien Chen,,10,0.8087574853652536,1.543302157354632,9,0.1912636906221285,-0.9253577778179908,0,1,43,1756,0.8,1,True,0,-8.0,-3,0.1010539084672927,0.1357665061950683,0.3591705858707428,0.4040089845657348,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4438028633594513,17
5,00:09:25,14141.0,12,4,CHOU Tien Chen,2,接殺防守,0,1,2.0,7,851.0,363.0,2.0,2,950.0,490.0,,,CHOU Tien Chen,,9,-0.1211903496789781,-0.8953674232653256,9,0.9373880721768976,1.4093858323766562,0,1,43,1756,0.8,0,True,0,-8.0,-3,0.0669262409210205,0.0899157747626304,0.2378723919391632,0.2532445788383484,0.3520410060882568,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4633497595787048,17
6,00:09:26,14162.0,12,4,Jonatan CHRISTIE,3,網前球,0,0,2.0,3,950.0,490.0,2.0,2,884.0,467.0,掛網,對手掛網,CHOU Tien Chen,,3,1.243708895516073,0.533720641682871,9,0.4429788094891443,-1.0287500221348116,0,1,43,1756,1.0,1,True,0,-8.0,-3,0.0547413527965545,0.0735453218221664,0.1945643126964569,0.2071377635002136,0.2789128422737121,0.1910983771085739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4427433311939239,17
1,00:11:33,17349.0,15,5,CHOU Tien Chen,1,發短球,0,1,2.0,8,,,2.0,7,551.0,493.0,,,Jonatan CHRISTIE,,9,0.070951178149781,-0.741522244767661,9,-0.5996094009759719,1.1080484174011644,0,1,43,1760,0.0,0,True,1,-10.0,-4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3711186945438385,21
2,00:11:34,17367.0,15,5,Jonatan CHRISTIE,2,挑球,0,1,2.0,8,551.0,493.0,1.0,9,780.0,346.0,,,Jonatan CHRISTIE,,9,-0.4964490075139958,0.7155019658984573,9,0.0166927748805891,-0.9102624881565224,0,1,43,1760,0.125,1,True,1,-10.0,-4,0.4203632473945617,0.5796366930007935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3618788421154022,21
3,00:11:36,17401.0,15,5,CHOU Tien Chen,2,切球,0,0,1.0,10,780.0,346.0,2.0,5,422.0,529.0,,,Jonatan CHRISTIE,,10,0.7984942596769398,-1.4023602069917256,9,0.3243323746264775,0.9838468897580016,0,1,43,1760,0.375,0,True,1,-10.0,-4,0.1800343096256256,0.2437151074409485,0.5762505531311035,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4249346256256103,21
4,00:11:36,17418.0,15,5,Jonatan CHRISTIE,2,網前球,0,1,2.0,6,422.0,529.0,2.0,1,384.0,420.0,,,Jonatan CHRISTIE,,9,-0.6927976332846378,0.9012764346851028,10,0.7645387778163147,-1.6185112925760266,0,1,43,1760,0.375,1,True,1,-10.0,-4,0.1069887280464172,0.1448322534561157,0.3358922302722931,0.4122868180274963,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4416354596614837,21
5,00:11:37,17447.0,15,5,CHOU Tien Chen,2,挑球,0,0,2.0,2,384.0,420.0,1.0,3,412.0,629.0,,,Jonatan CHRISTIE,,6,-1.0010846068692092,-0.6289561850778466,9,-0.2280257626684991,0.7330619783457332,0,1,43,1760,0.5,0,True,1,-10.0,-4,0.0696344077587127,0.0942651256918907,0.2186179161071777,0.2659160792827606,0.3515664041042328,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4501747786998749,21
6,00:11:38,17474.0,15,5,Jonatan CHRISTIE,2,長球,1,0,1.0,4,412.0,629.0,1.0,3,472.0,349.0,,,Jonatan CHRISTIE,,9,-0.5478895144373758,1.4115085357225243,9,-0.4830108179442375,-0.9227136424308424,0,1,43,1760,0.625,1,True,1,-10.0,-4,0.0568905249238014,0.0770135596394538,0.1786084026098251,0.2172504663467407,0.2690175771713257,0.2012194842100143,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4320107400417328,21
7,00:11:40,17508.0,15,5,CHOU Tien Chen,2,殺球,0,0,1.0,4,472.0,349.0,2.0,5,438.0,548.0,,,Jonatan CHRISTIE,,6,-0.8417743625477843,-1.2832402199743351,9,-0.072091795906043,1.0587126200411443,0,1,43,1760,0.875,0,True,1,-10.0,-4,0.0480096004903316,0.0649913176894187,0.1507266461849212,0.183336466550827,0.2270224392414093,0.1642391085624694,0.1616744101047516,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4104720950126648,21
8,00:11:40,17521.0,15,5,Jonatan CHRISTIE,2,接殺防守,0,1,2.0,6,438.0,548.0,2.0,1,449.0,421.0,,,Jonatan CHRISTIE,,9,-0.12560725097346,0.804390781529218,4,-0.8464249776722694,-1.5602000144765256,0,1,43,1760,0.875,1,True,1,-10.0,-4,0.0418326631188392,0.0566295012831687,0.1313340812921524,0.1597483158111572,0.1978136301040649,0.1431080251932144,0.1366392374038696,0.1328945159912109,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3939520716667175,21
9,00:11:41,17547.0,15,5,CHOU Tien Chen,3,網前球,0,0,2.0,2,449.0,421.0,2.0,1,401.0,457.0,掛網,對手掛網,Jonatan CHRISTIE,,6,-0.8523860071819036,-0.5500238747734167,9,-0.117018808078269,0.9257485684330544,0,1,43,1760,1.0,0,True,1,-10.0,-4,0.034957006573677,0.0473218262195587,0.109747901558876,0.1334919333457946,0.1653008013963699,0.1195866614580154,0.1141810864210128,0.1075154691934585,0.1678972989320755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4257788360118866,21
1,00:13:45,20640.0,16,7,CHOU Tien Chen,1,發短球,0,1,2.0,8,,,2.0,7,749.0,497.0,,,Jonatan CHRISTIE,,9,-0.0530664265874225,-0.7687141397525732,9,0.4807667862044713,1.0413917635130123,0,1,43,1763,0.0,0,True,1,-9.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2119165509939193,24
2,00:13:46,20658.0,16,7,Jonatan CHRISTIE,2,挑球,0,1,2.0,8,749.0,497.0,1.0,4,799.0,343.0,,,Jonatan CHRISTIE,,9,0.6743158183344872,0.7220521100321621,9,-0.080341280873763,-0.95326863261169,0,1,43,1763,0.125,1,True,1,-9.0,1,0.4203632473945617,0.5796366930007935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2053461372852325,24
3,00:13:47,20686.0,16,7,CHOU Tien Chen,2,長球,0,0,1.0,5,799.0,343.0,1.0,8,470.0,616.0,,,Jonatan CHRISTIE,,10,0.9071726515215492,-1.402841385065703,9,0.2455546801701115,1.017174212188838,0,1,43,1763,0.25,0,True,1,-9.0,1,0.178934246301651,0.2456125915050506,0.5754531621932983,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2514430284500122,24
4,00:13:48,20717.0,16,7,Jonatan CHRISTIE,2,殺球,0,0,1.0,9,470.0,616.0,2.0,6,797.0,366.0,,,Jonatan CHRISTIE,,9,-0.5116294684132535,1.4329735377686312,9,-0.0433392043027441,-1.3183618483569253,0,1,43,1763,0.375,1,True,1,-9.0,1,0.1018518507480621,0.1398060768842697,0.3267307579517364,0.4316113293170929,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2765912711620331,24
5,00:13:49,20731.0,16,7,CHOU Tien Chen,2,接殺防守,0,1,2.0,7,797.0,366.0,2.0,2,907.0,475.0,,,Jonatan CHRISTIE,,9,-0.3120527088555365,-0.9962039348078432,9,-0.6602287391923445,1.4616118936513935,0,1,43,1763,0.5,0,True,1,-9.0,1,0.0673604160547256,0.0924616977572441,0.2160856276750564,0.2754108607769012,0.3486814200878143,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2878091633319855,24
6,00:13:50,20760.0,16,7,Jonatan CHRISTIE,2,挑球,0,0,2.0,3,907.0,475.0,1.0,4,816.0,339.0,,,Jonatan CHRISTIE,,3,1.101565971608791,0.4659346547325557,9,0.551163027160248,-0.8979833822061819,0,1,43,1763,0.625,1,True,1,-9.0,1,0.054443322122097,0.074731171131134,0.1746488511562347,0.2225978225469589,0.2819292843341827,0.1916495412588119,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2741138339042663,24
7,00:13:51,20791.0,16,7,CHOU Tien Chen,2,長球,0,1,1.0,5,816.0,339.0,1.0,8,809.0,621.0,,,Jonatan CHRISTIE,,10,0.9415718759454128,-1.6193359467516102,9,0.519760677328627,0.8118862212243645,0,1,43,1763,0.75,0,True,1,-9.0,1,0.0453387126326561,0.0622338056564331,0.1454421579837799,0.1853725761175155,0.2347819805145263,0.1527728587388992,0.1740579009056091,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2521786987781524,24
