ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,win_prob,rally
3,00:13:47,24839.0,9,9,Michelle LI,2,網前球,0,0,2.0,6,820.0,547.0,2.0,8,522.0,387.0,,,TAI Tzu Ying,,9,0.7894208656620226,0.9987637850575932,7,1.0315245601229113,-1.356271579742766,0,1,62,3305,0.5,1,True,0,0.0,1,0.4977903664112091,0.3049232363700866,0.1972863525152206,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.1117080748081207,19
4,00:13:48,24868.0,9,9,TAI Tzu Ying,2,挑球,0,0,2.0,9,522.0,387.0,1.0,5,880.0,613.0,,,TAI Tzu Ying,,9,-0.5078465478789678,-0.7048308677560623,9,0.1769562521980567,1.1360569982637212,0,1,62,3305,0.75,0,True,0,0.0,1,0.3587060570716858,0.2197266370058059,0.1557261943817138,0.2658410668373108,0.0,,,,,,,,,,,,,,,,,,,,,,,0.1998338550329208,19
5,00:13:49,24898.0,9,9,Michelle LI,3,殺球,0,0,1.0,6,880.0,613.0,2.0,10,879.0,328.0,出界,對手出界,TAI Tzu Ying,,9,0.7788522446463397,1.3519529005185191,9,-0.0776629176462357,-0.9674267945393916,0,1,62,3305,1.0,1,True,0,0.0,1,0.3420076668262481,0.2094979882240295,0.1484768539667129,0.1280335485935211,0.171983927488327,,,,,,,,,,,,,,,,,,,,,,,0.2048762738704681,19
1,00:15:17,27538.0,11,9,TAI Tzu Ying,1,發短球,0,1,2.0,8,,,2.0,7,579.0,499.0,,,TAI Tzu Ying,,9,0.1240118137175322,-0.7520557192340324,9,-0.6488445711955497,1.0405546795668634,0,1,62,3307,0.0,0,True,0,-2.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.1142826676368713,21
2,00:15:18,27565.0,11,9,Michelle LI,2,網前球,0,1,2.0,8,579.0,499.0,2.0,2,799.0,410.0,,,TAI Tzu Ying,,9,-0.1197427886010742,0.7751408648394325,9,-0.0398466511365399,-0.9673216491163542,0,1,62,3307,0.0909090909090909,1,True,0,-2.0,-1,0.7125808000564575,0.2874192595481872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0962167978286743,21
3,00:15:19,27589.0,11,9,TAI Tzu Ying,2,挑球,0,1,2.0,3,799.0,410.0,1.0,9,509.0,616.0,,,TAI Tzu Ying,,8,0.7939343297781284,-0.3273407270767994,9,0.1110240907840237,0.850915391524314,0,1,62,3307,0.1818181818181818,0,True,0,-2.0,-1,0.3897636830806732,0.1654012799263,0.4448350965976715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.3991027474403381,21
4,00:15:20,27623.0,11,9,Michelle LI,2,殺球,1,0,1.0,10,509.0,616.0,2.0,5,467.0,345.0,,,TAI Tzu Ying,,9,-0.2210012382326824,1.3480758349758333,9,-0.1718408373376273,-0.7776426586387762,0,1,62,3307,0.2727272727272727,1,True,0,-2.0,-1,0.3373863399028778,0.1431742906570434,0.2287932783365249,0.2906461060047149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.5068569779396057,21
5,00:15:21,27641.0,11,9,TAI Tzu Ying,2,接殺防守,0,0,2.0,6,467.0,345.0,2.0,2,459.0,463.0,,,TAI Tzu Ying,,9,-0.6986902952163475,-0.9821122167800403,9,-0.333285160909245,1.34764043905527,0,1,62,3307,0.3636363636363636,0,True,0,-2.0,-1,0.1625009179115295,0.0689593777060508,0.1101974621415138,0.1446806341409683,0.5136616230010986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.8267580270767212,21
6,00:15:22,27669.0,11,9,Michelle LI,2,網前球,0,1,2.0,3,459.0,463.0,2.0,7,521.0,414.0,,,TAI Tzu Ying,,8,-0.7815501433869402,0.5113437667990818,9,-0.6994119462903069,-1.0871443749964582,0,1,62,3307,0.4545454545454545,1,True,0,-2.0,-1,0.1625411957502365,0.0689764693379402,0.1102247685194015,0.1447164863348007,0.2760970592498779,0.2374440282583236,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.6292192339897156,21
7,00:15:23,27694.0,11,9,TAI Tzu Ying,2,挑球,0,0,2.0,8,521.0,414.0,1.0,4,407.0,635.0,,,TAI Tzu Ying,,8,-0.6063510436807564,-0.3540592377872444,9,-0.3315115655452326,0.6806473324232437,0,1,62,3307,0.5454545454545454,0,True,0,-2.0,-1,0.0924269407987594,0.0392225719988346,0.0626778826117515,0.0822911486029625,0.1569989919662475,0.1402216553688049,0.4261608123779297,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.6215575337409973,21
8,00:15:24,27738.0,11,9,Michelle LI,2,長球,1,0,1.0,5,407.0,635.0,1.0,3,464.0,315.0,,,TAI Tzu Ying,,9,-0.6823718934542989,1.492793515660917,9,-0.4605905601181882,-1.060004092454589,0,1,62,3307,0.6363636363636364,1,True,0,-2.0,-1,0.0880347564816474,0.0373586937785148,0.0596993938088417,0.0783806294202804,0.1495383232831955,0.1335582435131073,0.2137134671211242,0.2397165447473526,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.6345142126083374,21
9,00:15:25,27767.0,11,9,TAI Tzu Ying,2,切球,0,0,1.0,4,464.0,315.0,2.0,1,842.0,483.0,,,TAI Tzu Ying,,4,-1.2112958024721956,-1.43306697772403,9,-0.4456258541197365,1.095507755929468,0,1,62,3307,0.7272727272727273,0,True,0,-2.0,-1,0.047080460935831,0.0199792049825191,0.0319268777966499,0.0419174917042255,0.0799721926450729,0.0714261457324028,0.114292673766613,0.1339147835969925,0.4594901800155639,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.7900760173797607,21
10,00:15:26,27794.0,11,9,Michelle LI,2,網前球,0,0,2.0,2,842.0,483.0,2.0,2,809.0,406.0,,,TAI Tzu Ying,,9,0.8550061126905101,0.7363259195768155,9,-0.4094758529430755,-1.276202880704231,0,1,62,3307,0.8181818181818182,1,True,0,-2.0,-1,0.0508725196123123,0.0215884149074554,0.0344984009861946,0.0452936999499797,0.086413487792015,0.0771791115403175,0.1234982907772064,0.1447008401155471,0.2194083929061889,0.1965469419956207,0.0,0.0,,,,,,,,,,,,,,,,0.6878361105918884,21
11,00:15:27,27820.0,11,9,TAI Tzu Ying,2,推撲球,0,1,2.0,3,809.0,406.0,2.0,5,878.0,609.0,,,TAI Tzu Ying,,9,0.8851023856485855,-0.5332464999840519,9,0.4995475607763953,0.909566747699019,0,1,62,3307,0.9090909090909092,0,True,0,-2.0,-1,0.0241165943443775,0.0102341910824179,0.0163542907685041,0.0214719045907259,0.040965124964714,0.0365874804556369,0.0585455261170864,0.0685967952013015,0.1040126159787178,0.0935341194272041,0.5255813002586365,0.0,,,,,,,,,,,,,,,,0.4519173800945282,21
12,00:15:28,27848.0,11,9,Michelle LI,3,平球,0,0,2.0,6,878.0,609.0,2.0,10,840.0,317.0,出界,對手出界,TAI Tzu Ying,,9,0.6284292666645749,1.3370640264768865,9,0.2681530900647829,-0.8894544992909594,0,1,62,3307,1.0,1,True,0,-2.0,-1,0.0277187880128622,0.0117628285661339,0.0187970623373985,0.0246790722012519,0.0470839105546474,0.042052399367094,0.067290224134922,0.0788428038358688,0.1195485368371009,0.1075049117207527,0.2572774887084961,0.1974419802427292,,,,,,,,,,,,,,,,0.2820364534854889,21
1,00:16:20,29411.0,14,9,TAI Tzu Ying,1,發短球,0,1,2.0,8,,,2.0,7,730.0,488.0,,,TAI Tzu Ying,,9,-0.1726543930795955,-0.8150088150538511,9,0.5456631005623694,1.0915392749286592,0,1,62,3310,0.0,0,True,0,-5.0,-2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.082644298672676,24
2,00:16:21,29433.0,14,9,Michelle LI,2,挑球,0,0,2.0,8,730.0,488.0,1.0,3,482.0,312.0,,,TAI Tzu Ying,,9,0.6499979881625174,0.6927680369093577,9,0.0581510889390848,-0.8900460550643491,0,1,62,3310,0.0714285714285714,1,True,0,-5.0,-2,0.6780285239219666,0.3219715356826782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0889301896095275,24
3,00:16:22,29469.0,14,9,TAI Tzu Ying,2,殺球,0,0,1.0,4,482.0,312.0,2.0,8,615.0,542.0,,,TAI Tzu Ying,,4,-0.9346717944528132,-1.446684579565331,9,0.05555729087216,1.0742630459845348,0,1,62,3310,0.1428571428571428,0,True,0,-5.0,-2,0.4492266476154327,0.2195474207401275,0.3312259316444397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.2524258196353912,24
4,00:16:22,29481.0,14,9,Michelle LI,2,接殺防守,0,1,2.0,9,615.0,542.0,2.0,8,756.0,356.0,,,TAI Tzu Ying,,9,0.0146510046944736,1.1049127880903502,4,-0.8789651763412325,-1.4465422813078002,0,1,62,3310,0.1428571428571428,1,True,0,-5.0,-2,0.4049289226531982,0.1978980898857116,0.1985542774200439,0.1986186951398849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.2765659689903259,24
5,00:16:23,29507.0,14,9,TAI Tzu Ying,2,接殺防守,0,1,2.0,9,756.0,356.0,2.0,1,843.0,452.0,,,TAI Tzu Ying,,9,0.5330887841677084,-0.800501519058845,9,0.3430933821517454,0.9251775760828232,0,1,62,3310,0.2142857142857142,0,True,0,-5.0,-2,0.2148592472076416,0.1050066724419593,0.1053548455238342,0.1067250519990921,0.4680542051792145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.6388972401618958,24
6,00:16:24,29532.0,14,9,Michelle LI,2,挑球,0,0,2.0,2,843.0,452.0,1.0,9,600.0,313.0,,,TAI Tzu Ying,,2,1.0210457987819572,0.5980713347646063,9,0.390287958470467,-0.9403065662101374,0,1,62,3310,0.2857142857142857,1,True,0,-5.0,-2,0.1796880662441253,0.0878176987171173,0.0881088748574256,0.0892547890543937,0.2505703568458557,0.3045601844787597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.460475742816925,24
7,00:16:25,29572.0,14,9,TAI Tzu Ying,2,切球,0,0,1.0,10,600.0,313.0,2.0,2,481.0,503.0,,,TAI Tzu Ying,,10,-0.0918146894112292,-1.531443213256268,9,0.249060013982609,0.8760573717340385,0,1,62,3310,0.3571428571428571,0,True,0,-5.0,-2,0.1049577444791793,0.0512952618300914,0.051465343683958,0.0521346852183342,0.1463608592748642,0.1877843141555786,0.4060017168521881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.5091765522956848,24
8,00:16:26,29596.0,14,9,Michelle LI,2,挑球,0,1,2.0,3,481.0,503.0,1.0,3,522.0,315.0,,,TAI Tzu Ying,,9,-0.6256895951806147,0.7733164099764872,10,-0.2884848971964894,-1.402172235383072,0,1,62,3310,0.4285714285714285,1,True,0,-5.0,-2,0.1056361645460128,0.0516268275678157,0.0517980083823204,0.052471674978733,0.147306889295578,0.188998132944107,0.2231409698724746,0.1790213286876678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.4239660501480102,24
9,00:16:27,29627.0,14,9,TAI Tzu Ying,2,長球,0,0,1.0,4,522.0,315.0,2.0,3,898.0,622.0,,,TAI Tzu Ying,,10,-0.6124761437497077,-1.3888074688055496,9,-0.1400498297185971,0.955543878385154,0,1,62,3310,0.5,0,True,0,-5.0,-2,0.0721540227532386,0.0352633334696292,0.0353802554309368,0.0358403995633125,0.100616917014122,0.1290938109159469,0.1524148285388946,0.1297772824764251,0.3094591200351715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.5629119873046875,24
10,00:16:28,29660.0,14,9,Michelle LI,2,長球,0,0,2.0,4,898.0,622.0,1.0,4,810.0,313.0,,,TAI Tzu Ying,,9,0.8763509808557056,1.3807628073623104,9,0.1456753240488222,-1.260914020379719,0,1,62,3310,0.5714285714285714,1,True,0,-5.0,-2,0.0633352324366569,0.030953386798501,0.0310560185462236,0.0314599238336086,0.0883193463087081,0.1133157387375831,0.1337864398956298,0.1139156892895698,0.1723949611186981,0.2214632928371429,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.5075556635856628,24
11,00:16:29,29689.0,14,9,TAI Tzu Ying,2,切球,1,0,1.0,5,810.0,313.0,2.0,2,456.0,485.0,,,TAI Tzu Ying,,9,0.5717155723507705,-1.3293483463929874,9,0.6124178293272953,1.1300918171062695,0,1,62,3310,0.6428571428571429,0,True,0,-5.0,-2,0.0376538038253784,0.0184022821485996,0.0184632968157529,0.0187034253031015,0.0525072552263736,0.0673680081963539,0.0795381590723991,0.0677246823906898,0.1024915352463722,0.1825552135705948,0.354592353105545,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.307438850402832,24
12,00:16:30,29716.0,14,9,Michelle LI,2,網前球,0,1,2.0,3,456.0,485.0,2.0,1,479.0,404.0,,,TAI Tzu Ying,,7,-0.8921974524851704,0.6872690354078687,9,0.4359999173613237,-1.287844833703932,0,1,62,3310,0.7142857142857143,1,True,0,-5.0,-2,0.0369376167654991,0.0180522631853818,0.0181121192872524,0.0183476787060499,0.0515085496008396,0.0660866498947143,0.0780253186821937,0.066436544060707,0.10054212808609,0.1790829598903656,0.1856441646814346,0.1812240034341812,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.165791854262352,24
13,00:16:31,29745.0,14,9,TAI Tzu Ying,2,網前球,0,0,2.0,2,479.0,404.0,2.0,7,750.0,444.0,,,TAI Tzu Ying,,8,-0.839747954863455,-0.4341306298704639,9,-0.4511261605360259,0.7401423611657462,0,1,62,3310,0.7857142857142857,0,True,0,-5.0,-2,0.0237403344362974,0.0116024492308497,0.0116409193724393,0.011792317032814,0.0331052839756011,0.0424748361110687,0.0501479916274547,0.0426997169852256,0.0646198615431785,0.1150991916656494,0.1193161755800247,0.1193166822195053,0.3544442653656006,0.0,0.0,0.0,,,,,,,,,,,,0.1480510830879211,24
14,00:16:32,29773.0,14,9,Michelle LI,2,挑球,0,0,2.0,8,750.0,444.0,1.0,3,485.0,313.0,,,TAI Tzu Ying,,8,0.7553030432997866,0.4344948846446564,8,-0.1735228642473545,-0.524690808818223,0,1,62,3310,0.8571428571428571,1,True,0,-5.0,-2,0.0255240779370069,0.0124742053449153,0.0125155663117766,0.0126783391460776,0.0355926640331745,0.0456662066280841,0.0539158843457698,0.0459079854190349,0.0694751068949699,0.1237472221255302,0.1282810568809509,0.1282815933227539,0.1897956877946853,0.1161444261670112,0.0,0.0,,,,,,,,,,,,0.1432936638593673,24
15,00:16:34,29825.0,14,9,TAI Tzu Ying,2,殺球,0,0,1.0,4,485.0,313.0,2.0,6,416.0,540.0,,,TAI Tzu Ying,,10,-0.8445123478170703,-1.4178441599793228,9,-0.0223297735804365,0.7501638697828609,0,1,62,3310,1.0,0,True,0,-5.0,-2,0.020628759637475,0.0100817512720823,0.0101151783019304,0.0102467332035303,0.0287662725895643,0.0369077883660793,0.043575245887041,0.0371031947433948,0.0561503358185291,0.1000134870409965,0.1036777645349502,0.103678211569786,0.1533943712711334,0.102888099849224,0.1827728599309921,0.0,,,,,,,,,,,,0.1455713510513305,24
16,00:16:34,29842.0,14,9,Michelle LI,3,接殺防守,0,1,2.0,7,416.0,540.0,2.0,10,495.0,297.0,出界,對手出界,TAI Tzu Ying,,9,-0.4791439383113454,0.8652056441581095,10,-0.5438095834959797,-1.4313574037350818,0,1,62,3310,1.0,1,True,0,-5.0,-2,0.0217675827443599,0.0106383198872208,0.0106735937297344,0.0108124101534485,0.0303543303161859,0.0389453023672103,0.0459808409214019,0.0391514971852302,0.0592501424252986,0.1055347770452499,0.1094013527035713,0.1094018146395683,0.1618625968694687,0.1085680946707725,0.0778060778975486,0.0598512254655361,,,,,,,,,,,,0.1323798447847366,24
1,00:17:21,31230.0,16,9,TAI Tzu Ying,1,發短球,0,1,2.0,8,,,2.0,7,737.0,481.0,,,Michelle LI,,9,-0.1812262513364977,-0.8653477268071846,9,0.6652744930390164,1.0610385663181514,0,1,62,3312,0.0,0,True,1,-7.0,-3,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0623469650745391,26
2,00:17:21,31251.0,16,9,Michelle LI,2,挑球,0,0,2.0,8,737.0,481.0,1.0,3,493.0,314.0,,,Michelle LI,,9,0.5958774046052357,0.7523857202620766,9,0.0130691745280388,-1.0061761701187706,0,1,62,3312,0.0,1,True,1,-7.0,-3,0.685046911239624,0.3149530291557312,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0681103616952896,26
3,00:17:23,31294.0,16,9,TAI Tzu Ying,2,長球,0,0,1.0,4,493.0,314.0,1.0,8,786.0,614.0,,,Michelle LI,,4,-0.973595884720608,-1.592467614399306,9,-0.0093439954437536,0.93194540233111,0,1,62,3312,0.5,0,True,1,-7.0,-3,0.4662905037403106,0.2236619591712951,0.3100475370883941,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.1890831142663955,26
4,00:17:24,31331.0,16,9,Michelle LI,2,切球,0,0,1.0,9,786.0,614.0,2.0,1,511.0,398.0,,,Michelle LI,,10,0.4795057217858008,1.5313377352945423,9,-0.1911035880132186,-0.9677422082059502,0,1,62,3312,0.75,1,True,1,-7.0,-3,0.4080230295658111,0.1957132518291473,0.1656852960586547,0.2305784076452255,0.0,,,,,,,,,,,,,,,,,,,,,,,0.2388992607593536,26
5,00:17:25,31362.0,16,9,TAI Tzu Ying,3,推撲球,0,0,2.0,2,511.0,398.0,2.0,10,941.0,631.0,出界,對手出界,Michelle LI,,9,-0.6307715905997314,-0.6808714407588443,9,0.032251767885849,1.0274532154778686,0,1,62,3312,1.0,0,True,1,-7.0,-3,0.2019653022289276,0.0968751311302185,0.0820117443799972,0.1261644214391708,0.4929833710193634,,,,,,,,,,,,,,,,,,,,,,,0.625178873538971,26
1,00:17:39,31778.0,16,10,Michelle LI,1,發長球,0,0,2.0,8,,,1.0,9,575.0,308.0,,,Michelle LI,,9,0.1429943420613835,1.0900273622715744,9,-0.6429785130485777,-1.1538898301407792,0,1,62,3313,0.0,1,True,1,-6.0,1,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0839200019836425,27
2,00:17:41,31841.0,16,10,TAI Tzu Ying,2,殺球,0,0,1.0,10,575.0,308.0,2.0,8,509.0,538.0,,,Michelle LI,,10,-0.4847987396087957,-1.51783770619401,9,0.0789462130966264,1.074350694059777,0,1,62,3313,0.6666666666666666,0,True,1,-6.0,1,0.5259823203086853,0.4740176796913147,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0870330929756164,27
3,00:17:41,31853.0,16,10,Michelle LI,2,接殺防守,0,1,2.0,9,509.0,538.0,2.0,8,709.0,347.0,,,Michelle LI,,9,0.185122377643306,1.0358539157397082,9,-0.4520850362039982,-1.3460488870917109,0,1,62,3313,0.6666666666666666,1,True,1,-6.0,1,0.5567553043365479,0.2760961353778839,0.1671485602855682,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0734926760196685,27
4,00:17:42,31874.0,16,10,TAI Tzu Ying,3,挑球,0,1,2.0,9,709.0,347.0,2.0,10,319.0,632.0,出界,對手出界,Michelle LI,,9,0.1137295431196359,-1.1924800408219078,9,0.1201012038938872,1.0589995781355497,0,1,62,3313,1.0,0,True,1,-6.0,1,0.3471591174602508,0.1721569448709488,0.104314349591732,0.3763695657253265,,,,,,,,,,,,,,,,,,,,,,,,0.1977277398109436,27
1,00:17:55,32258.0,16,11,Michelle LI,1,發長球,0,0,2.0,8,,,1.0,9,723.0,314.0,,,TAI Tzu Ying,,9,-0.0798058586302718,1.011322563479465,9,0.6015005963496912,-1.1775902795241768,0,1,62,3314,0.0,1,True,0,-5.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.10507782548666,28
2,00:17:57,32318.0,16,11,TAI Tzu Ying,2,長球,0,0,1.0,10,723.0,314.0,1.0,8,501.0,594.0,,,TAI Tzu Ying,,10,0.7559807264448369,-1.4711718724854983,9,0.2909784664709698,1.0362486525350263,0,1,62,3314,0.1666666666666666,0,True,0,-5.0,2,0.5219652056694031,0.4780348241329193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.1103305220603942,28
3,00:17:58,32347.0,16,11,Michelle LI,2,長球,1,0,1.0,9,501.0,594.0,1.0,8,679.0,325.0,,,TAI Tzu Ying,,9,-0.3788969391646083,1.1415471929983934,9,-0.1637605898763218,-1.1123333079934994,0,1,62,3314,0.25,1,True,0,-5.0,2,0.4772714972496032,0.2844762504100799,0.2382523119449615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.1164329648017883,28
4,00:17:59,32370.0,16,11,TAI Tzu Ying,2,切球,1,0,1.0,9,679.0,325.0,2.0,1,789.0,499.0,,,TAI Tzu Ying,,9,-0.0488938979380622,-1.1657918126357358,9,-0.0878558991079615,1.2471837313175025,0,1,62,3314,0.3333333333333333,0,True,0,-5.0,2,0.3368651568889618,0.2007874548435211,0.2090642750263214,0.2532830536365509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.1975748091936111,28
5,00:17:59,32396.0,16,11,Michelle LI,2,網前球,0,0,2.0,2,789.0,499.0,2.0,2,809.0,411.0,,,TAI Tzu Ying,,9,0.8878406092814186,0.8206164179736941,9,0.097533341215115,-1.111624707251832,0,1,62,3314,0.3333333333333333,1,True,0,-5.0,2,0.3169963955879211,0.1889447569847107,0.1967333853244781,0.1471065729856491,0.1502188742160797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.2138641029596328,28
6,00:18:00,32424.0,16,11,TAI Tzu Ying,2,網前球,0,1,2.0,3,809.0,411.0,2.0,2,497.0,451.0,,,TAI Tzu Ying,,3,0.95795127932626,-0.4747395899703835,9,0.3642530499088041,0.9813277976095764,0,1,62,3314,0.4166666666666667,0,True,0,-5.0,2,0.1766494810581207,0.1052913814783096,0.1096316799521446,0.0819766297936439,0.0839527547359466,0.4424980580806732,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.6205666661262512,28
7,00:18:01,32449.0,16,11,Michelle LI,2,挑球,0,1,2.0,3,497.0,451.0,1.0,9,716.0,309.0,,,TAI Tzu Ying,,8,-0.50690006702731,0.4668813472942634,9,0.3024312176290292,-0.7887035346638532,0,1,62,3314,0.5,1,True,0,-5.0,2,0.1810591518878936,0.1079197600483894,0.1123683974146843,0.084023006260395,0.0860484540462493,0.2405763566493988,0.1880048662424087,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.3855534195899963,28
8,00:18:02,32484.0,16,11,TAI Tzu Ying,2,長球,1,0,1.0,10,716.0,309.0,1.0,6,433.0,610.0,,,TAI Tzu Ying,,9,0.2098689185484208,-1.344326799204581,9,0.1402341155513466,0.90824856007615,0,1,62,3314,0.5833333333333334,0,True,0,-5.0,2,0.1226775869727134,0.0731216147541999,0.0761358141899108,0.056930236518383,0.0583025887608528,0.1630038022994995,0.1580505967140197,0.2917777597904205,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.3646123707294464,28
9,00:18:04,32520.0,16,11,Michelle LI,2,長球,1,0,1.0,7,433.0,610.0,1.0,3,455.0,315.0,,,TAI Tzu Ying,,9,-0.428581231076358,1.431794199568288,9,-0.1811866222753531,-1.2068892901724697,0,1,62,3314,0.75,1,True,0,-5.0,2,0.1120204031467437,0.0667694211006164,0.0695217698812484,0.0519846230745315,0.0532377548515796,0.1488434076309204,0.1443205028772354,0.1480282396078109,0.2052739113569259,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.3945380449295044,28
10,00:18:05,32557.0,16,11,TAI Tzu Ying,2,切球,0,0,1.0,4,455.0,315.0,2.0,2,455.0,458.0,,,TAI Tzu Ying,,4,-1.0879734515642814,-1.5339468084674672,9,-0.218958062035548,1.0809599021643024,0,1,62,3314,0.8333333333333334,0,True,0,-5.0,2,0.0571226365864276,0.0340477749705314,0.0354512818157672,0.0265085510909557,0.0271475650370121,0.0758998170495033,0.0735934451222419,0.0754841342568397,0.1125171408057212,0.4822276830673218,0.0,0.0,,,,,,,,,,,,,,,,0.7336544394493103,28
11,00:18:06,32590.0,16,11,Michelle LI,2,挑球,0,1,2.0,3,455.0,458.0,1.0,4,769.0,321.0,,,TAI Tzu Ying,,3,-0.967745687238173,0.5822248582113705,9,-0.5571792784480545,-1.262770338743376,0,1,62,3314,0.9166666666666666,1,True,0,-5.0,2,0.0683794915676117,0.0407573878765106,0.0424374788999557,0.0317324511706829,0.0324973911046981,0.090856984257698,0.0880961194634437,0.0903593972325325,0.1346902996301651,0.2281146347522735,0.1520783752202987,0.0,,,,,,,,,,,,,,,,0.5580664873123169,28
12,00:18:07,32639.0,16,11,TAI Tzu Ying,3,切球,1,0,1.0,5,769.0,321.0,2.0,2,482.0,480.0,對手落地致勝,落地致勝,TAI Tzu Ying,,9,0.5910587682033197,-1.2597377124160003,9,0.272255787542322,0.9006130807021417,0,1,62,3314,1.0,0,True,0,-5.0,2,0.0426648370921611,0.0254302471876144,0.0264785252511501,0.0197992082685232,0.0202764868736267,0.0566894933581352,0.0549668706953525,0.0563790202140808,0.0840389356017112,0.1423303037881851,0.1312151402235031,0.339730829000473,,,,,,,,,,,,,,,,0.3610103130340576,28
1,00:18:26,33194.0,17,11,TAI Tzu Ying,1,發短球,0,1,2.0,8,,,2.0,7,593.0,496.0,,,TAI Tzu Ying,,9,0.1406468924890305,-0.8898136721889056,9,-0.4791100775053158,0.6887419797801501,0,1,62,3315,0.0,0,True,0,-6.0,-1,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0936579406261444,29
2,00:18:27,33212.0,17,11,Michelle LI,2,挑球,0,0,2.0,8,593.0,496.0,1.0,3,510.0,314.0,,,TAI Tzu Ying,,9,-0.4864653163533402,0.6714548522083982,9,-0.1374868373625581,-0.9289296163248631,0,1,62,3315,0.25,1,True,0,-6.0,-1,0.6597548723220825,0.3402451574802398,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0979717969894409,29
