,rally,ball_round,player,type,player_location,ball_location,scores,getpoint_player,tactic
232,16,8,CHOU Tien Chen,Clear,15,4,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
233,16,9,Kento MOMOTA,Drop,14,15,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
234,16,10,CHOU Tien Chen,Smash Defence,7,22,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
235,16,11,Kento MOMOTA,Lob,7,1,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
236,16,12,CHOU Tien Chen,Clear,15,4,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
237,16,13,Kento MOMOTA,Clear,11,1,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
238,16,14,CHOU Tien Chen,Clear,10,6,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
239,16,15,Kento MOMOTA,Smash,11,11,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
240,16,16,CHOU Tien Chen,Smash Defence,6,1,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
241,16,17,Kento MOMOTA,Clear,6,2,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
242,16,18,CHOU Tien Chen,Smash,11,19,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
243,16,19,Kento MOMOTA,Smash Defence,6,18,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
244,16,20,CHOU Tien Chen,Net Shot,6,23,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
245,16,21,Kento MOMOTA,Lob,15,6,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
246,16,22,CHOU Tien Chen,Smash,14,10,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
247,16,23,Kento MOMOTA,Smash Defence,6,18,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
248,16,24,CHOU Tien Chen,Net Shot,10,24,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
249,16,25,Kento MOMOTA,Net Shot,10,17,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
250,16,26,CHOU Tien Chen,Push Shot,14,6,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
251,16,27,Kento MOMOTA,Clear,15,7,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
252,16,28,CHOU Tien Chen,Smash,11,11,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
253,16,29,Kento MOMOTA,Smash Defence,10,17,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
254,16,30,CHOU Tien Chen,Net Shot,3,24,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
255,16,31,Kento MOMOTA,Lob,11,6,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
256,16,32,CHOU Tien Chen,Clear,14,4,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
257,16,33,Kento MOMOTA,Drop,11,19,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
258,16,34,CHOU Tien Chen,Net Shot,6,23,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
259,16,35,Kento MOMOTA,Lob,7,3,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
260,16,36,CHOU Tien Chen,Drop,14,22,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
261,16,37,Kento MOMOTA,Net Shot,14,19,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
262,16,38,CHOU Tien Chen,Lob,7,3,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
263,16,39,Kento MOMOTA,Drop,14,13,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
264,16,40,CHOU Tien Chen,Smash Defence,10,21,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
265,17,1,Kento MOMOTA,Serve short,14,14,"[10.0, 6.0]",CHOU Tien Chen,FC/FhL/BcL/No
266,17,2,CHOU Tien Chen,Push Shot,10,7,"[10.0, 6.0]",CHOU Tien Chen,FC/FhL/BcL/No
267,17,3,Kento MOMOTA,Clear,11,7,"[10.0, 6.0]",CHOU Tien Chen,FC/FhL/BcL/No
268,17,4,CHOU Tien Chen,Smash,10,15,"[10.0, 6.0]",CHOU Tien Chen,FC/FhL/BcL/No
269,17,5,Kento MOMOTA,Smash Defence,10,14,"[10.0, 6.0]",CHOU Tien Chen,FC/FhL/BcL/No
270,17,6,CHOU Tien Chen,Net Shot,7,22,"[10.0, 6.0]",CHOU Tien Chen,FC/FhL/BcL/No
271,17,7,Kento MOMOTA,Lob,15,2,"[10.0, 6.0]",CHOU Tien Chen,FC/FhL/BcL/No
272,17,8,CHOU Tien Chen,Clear,14,7,"[10.0, 6.0]",CHOU Tien Chen,FC/FhL/BcL/No
273,17,9,Kento MOMOTA,Smash,11,11,"[10.0, 6.0]",CHOU Tien Chen,FC/FhL/BcL/No
274,17,10,CHOU Tien Chen,Smash Defence,6,18,"[10.0, 6.0]",CHOU Tien Chen,FC/FhL/BcL/No
275,17,11,Kento MOMOTA,Lob,3,1,"[10.0, 6.0]",CHOU Tien Chen,FC/FhL/BcL/No
276,17,12,CHOU Tien Chen,Drive,11,15,"[10.0, 6.0]",CHOU Tien Chen,FC/FhL/BcL/No
277,17,13,Kento MOMOTA,Net Shot,11,15,"[10.0, 6.0]",CHOU Tien Chen,FC/FhL/BcL/No
278,17,14,CHOU Tien Chen,Lob,6,8,"[10.0, 6.0]",CHOU Tien Chen,FC/FhL/BcL/No
279,17,15,Kento MOMOTA,Smash,10,30,"[10.0, 6.0]",CHOU Tien Chen,FC/FhL/BcL/No
280,18,1,CHOU Tien Chen,Serve short,15,15,"[10.0, 7.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
281,18,2,Kento MOMOTA,Lob,11,4,"[10.0, 7.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
282,18,3,CHOU Tien Chen,Clear,11,1,"[10.0, 7.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
283,18,4,Kento MOMOTA,Drop,10,14,"[10.0, 7.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
284,18,5,CHOU Tien Chen,Push Shot,7,6,"[10.0, 7.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
285,18,6,Kento MOMOTA,Smash,6,10,"[10.0, 7.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
286,18,7,CHOU Tien Chen,Push Shot,11,7,"[10.0, 7.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
287,18,8,Kento MOMOTA,Smash,6,10,"[10.0, 7.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
288,18,9,CHOU Tien Chen,Smash Defence,10,14,"[10.0, 7.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
289,18,10,Kento MOMOTA,Push Shot,7,6,"[10.0, 7.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
290,18,11,CHOU Tien Chen,Clear,11,4,"[10.0, 7.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
291,18,12,Kento MOMOTA,Clear,11,5,"[10.0, 7.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
292,18,13,CHOU Tien Chen,Clear,6,4,"[10.0, 7.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
293,18,14,Kento MOMOTA,Drop,11,10,"[10.0, 7.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
294,18,15,CHOU Tien Chen,Net Shot,6,23,"[10.0, 7.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
295,18,16,Kento MOMOTA,Lob,11,4,"[10.0, 7.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
296,18,17,CHOU Tien Chen,Clear,14,4,"[10.0, 7.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
297,18,18,Kento MOMOTA,Drop,14,17,"[10.0, 7.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
298,18,19,CHOU Tien Chen,Net Shot,6,21,"[10.0, 7.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
299,19,1,CHOU Tien Chen,Serve long,14,2,"[10.0, 8.0]",Kento MOMOTA,FC/BhL/BcL/No
300,19,2,Kento MOMOTA,Smash,10,11,"[10.0, 8.0]",Kento MOMOTA,FC/BhL/BcL/No
301,19,3,CHOU Tien Chen,Smash Defence,11,2,"[10.0, 8.0]",Kento MOMOTA,FC/BhL/BcL/No
302,19,4,Kento MOMOTA,Clear,6,2,"[10.0, 8.0]",Kento MOMOTA,FC/BhL/BcL/No
303,19,5,CHOU Tien Chen,Clear,11,6,"[10.0, 8.0]",Kento MOMOTA,FC/BhL/BcL/No
304,19,6,Kento MOMOTA,Clear,11,2,"[10.0, 8.0]",Kento MOMOTA,FC/BhL/BcL/No
305,19,7,CHOU Tien Chen,Clear,11,32,"[10.0, 8.0]",Kento MOMOTA,FC/BhL/BcL/No
306,21,1,CHOU Tien Chen,Serve short,15,15,"[11.0, 9.0]",Kento MOMOTA,FCP
307,21,2,Kento MOMOTA,Push Shot,15,6,"[11.0, 9.0]",Kento MOMOTA,FCP
308,21,3,CHOU Tien Chen,Smash,10,18,"[11.0, 9.0]",Kento MOMOTA,FCP
309,21,4,Kento MOMOTA,Push Shot,11,2,"[11.0, 9.0]",Kento MOMOTA,FCP
310,21,5,CHOU Tien Chen,Smash,2,31,"[11.0, 9.0]",Kento MOMOTA,FCP
311,22,1,Kento MOMOTA,Serve short,14,14,"[12.0, 9.0]",Kento MOMOTA,DC
312,22,2,CHOU Tien Chen,Drive,10,11,"[12.0, 9.0]",Kento MOMOTA,DC
313,22,3,Kento MOMOTA,Push Shot,15,6,"[12.0, 9.0]",Kento MOMOTA,DC
314,22,4,CHOU Tien Chen,Smash,14,11,"[12.0, 9.0]",Kento MOMOTA,DC
315,22,5,Kento MOMOTA,Smash Defence,11,11,"[12.0, 9.0]",Kento MOMOTA,DC
316,22,6,CHOU Tien Chen,Drive,9,10,"[12.0, 9.0]",Kento MOMOTA,DC
317,22,7,Kento MOMOTA,Smash Defence,10,16,"[12.0, 9.0]",Kento MOMOTA,DC
318,22,8,CHOU Tien Chen,Net Shot,11,21,"[12.0, 9.0]",Kento MOMOTA,DC
319,22,9,Kento MOMOTA,Lob,10,2,"[12.0, 9.0]",Kento MOMOTA,DC
320,22,10,CHOU Tien Chen,Clear,15,7,"[12.0, 9.0]",Kento MOMOTA,DC
321,22,11,Kento MOMOTA,Smash,10,10,"[12.0, 9.0]",Kento MOMOTA,DC
322,22,12,CHOU Tien Chen,Net Shot,6,23,"[12.0, 9.0]",Kento MOMOTA,DC
323,23,1,Kento MOMOTA,Serve short,15,15,"[13.0, 9.0]",Kento MOMOTA,DC
324,23,2,CHOU Tien Chen,Drive,11,15,"[13.0, 9.0]",Kento MOMOTA,DC
325,23,3,Kento MOMOTA,Push Shot,15,7,"[13.0, 9.0]",Kento MOMOTA,DC
326,23,4,CHOU Tien Chen,Clear,15,6,"[13.0, 9.0]",Kento MOMOTA,DC
327,23,5,Kento MOMOTA,Smash,10,11,"[13.0, 9.0]",Kento MOMOTA,DC
328,23,6,CHOU Tien Chen,Smash Defence,11,3,"[13.0, 9.0]",Kento MOMOTA,DC
329,23,7,Kento MOMOTA,Drop,6,10,"[13.0, 9.0]",Kento MOMOTA,DC
330,23,8,CHOU Tien Chen,Net Shot,11,22,"[13.0, 9.0]",Kento MOMOTA,DC
331,24,1,Kento MOMOTA,Serve short,14,14,"[14.0, 9.0]",CHOU Tien Chen,FC/FhL/BcL/No
332,24,2,CHOU Tien Chen,Push Shot,10,6,"[14.0, 9.0]",CHOU Tien Chen,FC/FhL/BcL/No
333,24,3,Kento MOMOTA,Clear,11,4,"[14.0, 9.0]",CHOU Tien Chen,FC/FhL/BcL/No
334,24,4,CHOU Tien Chen,Smash,11,9,"[14.0, 9.0]",CHOU Tien Chen,FC/FhL/BcL/No
335,24,5,Kento MOMOTA,Smash Defence,6,16,"[14.0, 9.0]",CHOU Tien Chen,FC/FhL/BcL/No
336,24,6,CHOU Tien Chen,Push Shot,4,4,"[14.0, 9.0]",CHOU Tien Chen,FC/FhL/BcL/No
337,24,7,Kento MOMOTA,Clear,10,5,"[14.0, 9.0]",CHOU Tien Chen,FC/FhL/BcL/No
338,24,8,CHOU Tien Chen,Smash,11,10,"[14.0, 9.0]",CHOU Tien Chen,FC/FhL/BcL/No
339,24,9,Kento MOMOTA,Smash Defence,11,15,"[14.0, 9.0]",CHOU Tien Chen,FC/FhL/BcL/No
340,24,10,CHOU Tien Chen,Lob,1,4,"[14.0, 9.0]",CHOU Tien Chen,FC/FhL/BcL/No
341,24,11,Kento MOMOTA,Clear,10,5,"[14.0, 9.0]",CHOU Tien Chen,FC/FhL/BcL/No
342,24,12,CHOU Tien Chen,Clear,15,8,"[14.0, 9.0]",CHOU Tien Chen,FC/FhL/BcL/No
343,24,13,Kento MOMOTA,Clear,11,2,"[14.0, 9.0]",CHOU Tien Chen,FC/FhL/BcL/No
344,24,14,CHOU Tien Chen,Clear,6,3,"[14.0, 9.0]",CHOU Tien Chen,FC/FhL/BcL/No
345,24,15,Kento MOMOTA,Drop,11,15,"[14.0, 9.0]",CHOU Tien Chen,FC/FhL/BcL/No
346,24,16,CHOU Tien Chen,Lob,6,3,"[14.0, 9.0]",CHOU Tien Chen,FC/FhL/BcL/No
347,24,17,Kento MOMOTA,Clear,7,7,"[14.0, 9.0]",CHOU Tien Chen,FC/FhL/BcL/No
348,24,18,CHOU Tien Chen,Drop,10,17,"[14.0, 9.0]",CHOU Tien Chen,FC/FhL/BcL/No
349,24,19,Kento MOMOTA,Net Shot,10,21,"[14.0, 9.0]",CHOU Tien Chen,FC/FhL/BcL/No
350,25,1,CHOU Tien Chen,Serve long,14,6,"[14.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
351,25,2,Kento MOMOTA,Drop,10,11,"[14.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
352,25,3,CHOU Tien Chen,Drive,11,11,"[14.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
353,25,4,Kento MOMOTA,Smash Defence,6,15,"[14.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
354,25,5,CHOU Tien Chen,Push Shot,11,4,"[14.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
355,25,6,Kento MOMOTA,Drop,11,9,"[14.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
356,25,7,CHOU Tien Chen,Smash Defence,10,15,"[14.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
357,25,8,Kento MOMOTA,Net Shot,7,17,"[14.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
358,25,9,CHOU Tien Chen,Net Shot,10,24,"[14.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
359,25,10,Kento MOMOTA,Lob,15,1,"[14.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
360,25,11,CHOU Tien Chen,Smash,14,11,"[14.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
361,25,12,Kento MOMOTA,Net Shot,11,11,"[14.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
362,25,13,CHOU Tien Chen,Push Shot,1,6,"[14.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
363,25,14,Kento MOMOTA,Drop,10,11,"[14.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
364,25,15,CHOU Tien Chen,Push Shot,11,11,"[14.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
365,25,16,Kento MOMOTA,Smash,6,10,"[14.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
366,25,17,CHOU Tien Chen,Smash Defence,11,22,"[14.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
367,26,1,Kento MOMOTA,Serve short,15,11,"[15.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
368,26,2,CHOU Tien Chen,Push Shot,11,3,"[15.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
369,26,3,Kento MOMOTA,Drop,10,15,"[15.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
370,26,4,CHOU Tien Chen,Push Shot,10,3,"[15.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
371,26,5,Kento MOMOTA,Drop,6,15,"[15.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
372,26,6,CHOU Tien Chen,Push Shot,10,3,"[15.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
373,26,7,Kento MOMOTA,Drop,7,15,"[15.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
374,26,8,CHOU Tien Chen,Smash Defence,10,21,"[15.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
375,26,9,Kento MOMOTA,Lob,7,2,"[15.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
376,26,10,CHOU Tien Chen,Drop,11,23,"[15.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
377,27,1,Kento MOMOTA,Serve short,14,14,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
378,27,2,CHOU Tien Chen,Net Shot,10,19,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
379,27,3,Kento MOMOTA,Net Shot,15,18,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
380,27,4,CHOU Tien Chen,Lob,10,3,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
381,27,5,Kento MOMOTA,Smash,15,10,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
382,27,6,CHOU Tien Chen,Smash Defence,10,3,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
383,27,7,Kento MOMOTA,Smash,3,11,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
384,27,8,CHOU Tien Chen,Smash Defence,6,18,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
385,27,9,Kento MOMOTA,Lob,7,2,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
386,27,10,CHOU Tien Chen,Clear,11,3,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
387,27,11,Kento MOMOTA,Drop,11,11,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
388,27,12,CHOU Tien Chen,Smash Defence,6,22,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
389,27,13,Kento MOMOTA,Lob,7,1,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
390,27,14,CHOU Tien Chen,Clear,11,5,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
391,27,15,Kento MOMOTA,Clear,11,4,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
392,27,16,CHOU Tien Chen,Clear,6,1,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
393,27,17,Kento MOMOTA,Drop,10,16,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
394,27,18,CHOU Tien Chen,Net Shot,7,19,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
395,27,19,Kento MOMOTA,Net Shot,6,17,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
396,27,20,CHOU Tien Chen,Lob,15,4,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
397,27,21,Kento MOMOTA,Clear,15,1,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
398,27,22,CHOU Tien Chen,Smash,10,9,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
399,27,23,Kento MOMOTA,Smash Defence,11,20,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
400,27,24,CHOU Tien Chen,Net Shot,6,21,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
401,27,25,Kento MOMOTA,Lob,10,2,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
402,27,26,CHOU Tien Chen,Drop,15,18,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
403,27,27,Kento MOMOTA,Smash Defence,11,19,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
404,27,28,CHOU Tien Chen,Net Shot,6,22,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
405,27,29,Kento MOMOTA,Lob,14,3,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
406,27,30,CHOU Tien Chen,Clear,15,3,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
407,27,31,Kento MOMOTA,Drop,10,16,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
408,27,32,CHOU Tien Chen,Smash Defence,10,21,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
409,27,33,Kento MOMOTA,Lob,7,6,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
410,27,34,CHOU Tien Chen,Clear,15,4,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
411,27,35,Kento MOMOTA,Clear,11,1,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
412,27,36,CHOU Tien Chen,Clear,6,4,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
413,27,37,Kento MOMOTA,Drop,11,15,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
414,27,38,CHOU Tien Chen,Drive,10,14,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
415,27,39,Kento MOMOTA,Push Shot,11,7,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
416,27,40,CHOU Tien Chen,Smash,11,11,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
417,27,41,Kento MOMOTA,Smash Defence,10,18,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
418,27,42,CHOU Tien Chen,Net Shot,3,18,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
419,27,43,Kento MOMOTA,Lob,11,3,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
420,27,44,CHOU Tien Chen,Clear,14,31,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
421,28,1,Kento MOMOTA,Serve short,15,15,"[17.0, 10.0]",Kento MOMOTA,FC/No/FcL/No
422,28,2,CHOU Tien Chen,Net Shot,11,19,"[17.0, 10.0]",Kento MOMOTA,FC/No/FcL/No
423,28,3,Kento MOMOTA,Lob,15,3,"[17.0, 10.0]",Kento MOMOTA,FC/No/FcL/No
424,28,4,CHOU Tien Chen,Clear,15,2,"[17.0, 10.0]",Kento MOMOTA,FC/No/FcL/No
425,28,5,Kento MOMOTA,Smash,10,10,"[17.0, 10.0]",Kento MOMOTA,FC/No/FcL/No
426,28,6,CHOU Tien Chen,Smash Defence,7,21,"[17.0, 10.0]",Kento MOMOTA,FC/No/FcL/No
427,29,1,Kento MOMOTA,Serve short,14,18,"[18.0, 10.0]",CHOU Tien Chen,DC
428,29,2,CHOU Tien Chen,Drive,10,15,"[18.0, 10.0]",CHOU Tien Chen,DC
429,29,3,Kento MOMOTA,Push Shot,11,2,"[18.0, 10.0]",CHOU Tien Chen,DC
430,29,4,CHOU Tien Chen,Drop,14,15,"[18.0, 10.0]",CHOU Tien Chen,DC
431,29,5,Kento MOMOTA,Smash Defence,11,13,"[18.0, 10.0]",CHOU Tien Chen,DC
432,29,6,CHOU Tien Chen,Push Shot,6,4,"[18.0, 10.0]",CHOU Tien Chen,DC
433,29,7,Kento MOMOTA,Drop,11,14,"[18.0, 10.0]",CHOU Tien Chen,DC
434,29,8,CHOU Tien Chen,Push Shot,10,6,"[18.0, 10.0]",CHOU Tien Chen,DC
435,29,9,Kento MOMOTA,Smash,7,10,"[18.0, 10.0]",CHOU Tien Chen,DC
436,29,10,CHOU Tien Chen,Push Shot,11,11,"[18.0, 10.0]",CHOU Tien Chen,DC
437,29,11,Kento MOMOTA,Push Shot,6,7,"[18.0, 10.0]",CHOU Tien Chen,DC
438,29,12,CHOU Tien Chen,Push Shot,10,18,"[18.0, 10.0]",CHOU Tien Chen,DC
439,29,13,Kento MOMOTA,Smash Defence,10,15,"[18.0, 10.0]",CHOU Tien Chen,DC
440,29,14,CHOU Tien Chen,Push Shot,7,3,"[18.0, 10.0]",CHOU Tien Chen,DC
441,29,15,Kento MOMOTA,Clear,11,7,"[18.0, 10.0]",CHOU Tien Chen,DC
442,29,16,CHOU Tien Chen,Smash,10,16,"[18.0, 10.0]",CHOU Tien Chen,DC
443,32,1,Kento MOMOTA,Serve short,15,11,"[19.0, 12.0]",Kento MOMOTA,FCP
444,32,2,CHOU Tien Chen,Push Shot,11,1,"[19.0, 12.0]",Kento MOMOTA,FCP
445,32,3,Kento MOMOTA,Clear,11,4,"[19.0, 12.0]",Kento MOMOTA,FCP
446,32,4,CHOU Tien Chen,Smash,11,11,"[19.0, 12.0]",Kento MOMOTA,FCP
447,32,5,Kento MOMOTA,Smash Defence,10,13,"[19.0, 12.0]",Kento MOMOTA,FCP
448,32,6,CHOU Tien Chen,Lob,4,4,"[19.0, 12.0]",Kento MOMOTA,FCP
449,32,7,Kento MOMOTA,Clear,11,1,"[19.0, 12.0]",Kento MOMOTA,FCP
450,32,8,CHOU Tien Chen,Smash,10,11,"[19.0, 12.0]",Kento MOMOTA,FCP
451,32,9,Kento MOMOTA,Net Shot,11,16,"[19.0, 12.0]",Kento MOMOTA,FCP
452,33,1,Kento MOMOTA,Serve short,14,10,"[20.0, 12.0]",CHOU Tien Chen,FCP
453,33,2,CHOU Tien Chen,Push Shot,10,4,"[20.0, 12.0]",CHOU Tien Chen,FCP
454,33,3,Kento MOMOTA,Clear,11,4,"[20.0, 12.0]",CHOU Tien Chen,FCP
455,33,4,CHOU Tien Chen,Smash,10,11,"[20.0, 12.0]",CHOU Tien Chen,FCP
456,33,5,Kento MOMOTA,Smash Defence,6,13,"[20.0, 12.0]",CHOU Tien Chen,FCP
457,33,6,CHOU Tien Chen,Push Shot,3,2,"[20.0, 12.0]",CHOU Tien Chen,FCP
458,33,7,Kento MOMOTA,Drop,11,15,"[20.0, 12.0]",CHOU Tien Chen,FCP
459,33,8,CHOU Tien Chen,Push Shot,11,6,"[20.0, 12.0]",CHOU Tien Chen,FCP
460,33,9,Kento MOMOTA,Drop,10,18,"[20.0, 12.0]",CHOU Tien Chen,FCP
461,33,10,CHOU Tien Chen,Net Shot,11,24,"[20.0, 12.0]",CHOU Tien Chen,FCP
462,33,11,Kento MOMOTA,Lob,10,10,"[20.0, 12.0]",CHOU Tien Chen,FCP
463,33,12,CHOU Tien Chen,Smash,14,8,"[20.0, 12.0]",CHOU Tien Chen,FCP
464,36,1,CHOU Tien Chen,Serve long,15,4,"[20.0, 15.0]",Kento MOMOTA,DC
465,36,2,Kento MOMOTA,Drop,11,9,"[20.0, 15.0]",Kento MOMOTA,DC
466,36,3,CHOU Tien Chen,Push Shot,10,4,"[20.0, 15.0]",Kento MOMOTA,DC
467,36,4,Kento MOMOTA,Drop,7,10,"[20.0, 15.0]",Kento MOMOTA,DC
468,36,5,CHOU Tien Chen,Push Shot,10,3,"[20.0, 15.0]",Kento MOMOTA,DC
469,36,6,Kento MOMOTA,Clear,7,3,"[20.0, 15.0]",Kento MOMOTA,DC
470,36,7,CHOU Tien Chen,Clear,10,1,"[20.0, 15.0]",Kento MOMOTA,DC
