,rally,ball_round,player,type,player_location,ball_location,scores,getpoint_player,tactic
221,15,15,Kento MOMOTA,Smash Defence,11,18,"[8.0, 6.0]",Kento MOMOTA,FC/BhL/BcL/FCCD
222,15,16,CHOU Tien Chen,Net Shot,1,23,"[8.0, 6.0]",Kento MOMOTA,FC/BhL/BcL/FCCD
223,15,17,Kento MOMOTA,Lob,11,2,"[8.0, 6.0]",Kento MOMOTA,FC/BhL/BcL/FCCD
224,15,18,CHOU Tien Chen,Smash,14,23,"[8.0, 6.0]",Kento MOMOTA,FC/BhL/BcL/FCCD
225,16,1,Kento MOMOTA,Serve short,15,15,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
226,16,2,CHOU Tien Chen,Push Shot,11,3,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
227,16,3,Kento MOMOTA,Drop,15,15,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
228,16,4,CHOU Tien Chen,Smash Defence,10,17,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
229,16,5,Kento MOMOTA,Net Shot,10,19,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
230,16,6,CHOU Tien Chen,Net Shot,11,21,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
231,16,7,Kento MOMOTA,Lob,14,3,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
232,16,8,CHOU Tien Chen,Clear,15,4,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
233,16,9,Kento MOMOTA,Drop,14,15,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
234,16,10,CHOU Tien Chen,Smash Defence,7,22,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
235,16,11,Kento MOMOTA,Lob,7,1,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
236,16,12,CHOU Tien Chen,Clear,15,4,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
237,16,13,Kento MOMOTA,Clear,11,1,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
238,16,14,CHOU Tien Chen,Clear,10,6,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
239,16,15,Kento MOMOTA,Smash,11,11,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
240,16,16,CHOU Tien Chen,Smash Defence,6,1,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
241,16,17,Kento MOMOTA,Clear,6,2,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
242,16,18,CHOU Tien Chen,Smash,11,19,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
243,16,19,Kento MOMOTA,Smash Defence,6,18,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
244,16,20,CHOU Tien Chen,Net Shot,6,23,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
245,16,21,Kento MOMOTA,Lob,15,6,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
246,16,22,CHOU Tien Chen,Smash,14,10,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
247,16,23,Kento MOMOTA,Smash Defence,6,18,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
248,16,24,CHOU Tien Chen,Net Shot,10,24,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
249,16,25,Kento MOMOTA,Net Shot,10,17,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
250,16,26,CHOU Tien Chen,Push Shot,14,6,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
251,16,27,Kento MOMOTA,Clear,15,7,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
252,16,28,CHOU Tien Chen,Smash,11,11,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
253,16,29,Kento MOMOTA,Smash Defence,10,17,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
254,16,30,CHOU Tien Chen,Net Shot,3,24,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
255,16,31,Kento MOMOTA,Lob,11,6,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
256,16,32,CHOU Tien Chen,Clear,14,4,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
257,16,33,Kento MOMOTA,Drop,11,19,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
258,16,34,CHOU Tien Chen,Net Shot,6,23,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
259,16,35,Kento MOMOTA,Lob,7,3,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
260,16,36,CHOU Tien Chen,Drop,14,22,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
261,16,37,Kento MOMOTA,Net Shot,14,19,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
262,16,38,CHOU Tien Chen,Lob,7,3,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
263,16,39,Kento MOMOTA,Drop,14,13,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
264,16,40,CHOU Tien Chen,Smash Defence,10,21,"[9.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
265,17,1,Kento MOMOTA,Serve short,14,14,"[10.0, 6.0]",CHOU Tien Chen,FCP
266,17,2,CHOU Tien Chen,Push Shot,10,7,"[10.0, 6.0]",CHOU Tien Chen,FCP
267,17,3,Kento MOMOTA,Clear,11,7,"[10.0, 6.0]",CHOU Tien Chen,FCP
268,17,4,CHOU Tien Chen,Smash,10,15,"[10.0, 6.0]",CHOU Tien Chen,FCP
269,17,5,Kento MOMOTA,Smash Defence,10,14,"[10.0, 6.0]",CHOU Tien Chen,FCP
270,17,6,CHOU Tien Chen,Net Shot,7,22,"[10.0, 6.0]",CHOU Tien Chen,FCP
271,17,7,Kento MOMOTA,Lob,15,2,"[10.0, 6.0]",CHOU Tien Chen,FCP
272,17,8,CHOU Tien Chen,Clear,14,7,"[10.0, 6.0]",CHOU Tien Chen,FCP
273,17,9,Kento MOMOTA,Smash,11,11,"[10.0, 6.0]",CHOU Tien Chen,FCP
274,17,10,CHOU Tien Chen,Smash Defence,6,18,"[10.0, 6.0]",CHOU Tien Chen,FCP
275,17,11,Kento MOMOTA,Lob,3,1,"[10.0, 6.0]",CHOU Tien Chen,FCP
276,17,12,CHOU Tien Chen,Drive,11,15,"[10.0, 6.0]",CHOU Tien Chen,FCP
277,17,13,Kento MOMOTA,Net Shot,11,15,"[10.0, 6.0]",CHOU Tien Chen,FCP
278,17,14,CHOU Tien Chen,Lob,6,8,"[10.0, 6.0]",CHOU Tien Chen,FCP
279,17,15,Kento MOMOTA,Smash,10,30,"[10.0, 6.0]",CHOU Tien Chen,FCP
280,18,1,CHOU Tien Chen,Serve short,15,15,"[10.0, 7.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
281,18,2,Kento MOMOTA,Lob,11,4,"[10.0, 7.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
282,18,3,CHOU Tien Chen,Clear,11,1,"[10.0, 7.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
283,18,4,Kento MOMOTA,Drop,10,14,"[10.0, 7.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
284,18,5,CHOU Tien Chen,Push Shot,7,6,"[10.0, 7.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
285,18,6,Kento MOMOTA,Smash,6,10,"[10.0, 7.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
286,18,7,CHOU Tien Chen,Push Shot,11,7,"[10.0, 7.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
287,18,8,Kento MOMOTA,Smash,6,10,"[10.0, 7.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
288,18,9,CHOU Tien Chen,Smash Defence,10,14,"[10.0, 7.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
289,18,10,Kento MOMOTA,Push Shot,7,6,"[10.0, 7.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
290,18,11,CHOU Tien Chen,Clear,11,4,"[10.0, 7.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
291,18,12,Kento MOMOTA,Clear,11,5,"[10.0, 7.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
292,18,13,CHOU Tien Chen,Clear,6,4,"[10.0, 7.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
293,18,14,Kento MOMOTA,Drop,11,10,"[10.0, 7.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
294,18,15,CHOU Tien Chen,Net Shot,6,23,"[10.0, 7.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
295,18,16,Kento MOMOTA,Lob,11,4,"[10.0, 7.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
296,18,17,CHOU Tien Chen,Clear,14,4,"[10.0, 7.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
297,18,18,Kento MOMOTA,Drop,14,17,"[10.0, 7.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
298,18,19,CHOU Tien Chen,Net Shot,6,21,"[10.0, 7.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
299,22,1,Kento MOMOTA,Serve short,14,14,"[12.0, 9.0]",Kento MOMOTA,DC
300,22,2,CHOU Tien Chen,Drive,10,11,"[12.0, 9.0]",Kento MOMOTA,DC
301,22,3,Kento MOMOTA,Push Shot,15,6,"[12.0, 9.0]",Kento MOMOTA,DC
302,22,4,CHOU Tien Chen,Smash,14,11,"[12.0, 9.0]",Kento MOMOTA,DC
303,22,5,Kento MOMOTA,Smash Defence,11,11,"[12.0, 9.0]",Kento MOMOTA,DC
304,22,6,CHOU Tien Chen,Drive,9,10,"[12.0, 9.0]",Kento MOMOTA,DC
305,22,7,Kento MOMOTA,Smash Defence,10,16,"[12.0, 9.0]",Kento MOMOTA,DC
306,22,8,CHOU Tien Chen,Net Shot,11,21,"[12.0, 9.0]",Kento MOMOTA,DC
307,22,9,Kento MOMOTA,Lob,10,2,"[12.0, 9.0]",Kento MOMOTA,DC
308,22,10,CHOU Tien Chen,Clear,15,7,"[12.0, 9.0]",Kento MOMOTA,DC
309,22,11,Kento MOMOTA,Smash,10,10,"[12.0, 9.0]",Kento MOMOTA,DC
310,22,12,CHOU Tien Chen,Net Shot,6,23,"[12.0, 9.0]",Kento MOMOTA,DC
311,23,1,Kento MOMOTA,Serve short,15,15,"[13.0, 9.0]",Kento MOMOTA,FC/FhL/No/No
312,23,2,CHOU Tien Chen,Drive,11,15,"[13.0, 9.0]",Kento MOMOTA,FC/FhL/No/No
313,23,3,Kento MOMOTA,Push Shot,15,7,"[13.0, 9.0]",Kento MOMOTA,FC/FhL/No/No
314,23,4,CHOU Tien Chen,Clear,15,6,"[13.0, 9.0]",Kento MOMOTA,FC/FhL/No/No
315,23,5,Kento MOMOTA,Smash,10,11,"[13.0, 9.0]",Kento MOMOTA,FC/FhL/No/No
316,23,6,CHOU Tien Chen,Smash Defence,11,3,"[13.0, 9.0]",Kento MOMOTA,FC/FhL/No/No
317,23,7,Kento MOMOTA,Drop,6,10,"[13.0, 9.0]",Kento MOMOTA,FC/FhL/No/No
318,23,8,CHOU Tien Chen,Net Shot,11,22,"[13.0, 9.0]",Kento MOMOTA,FC/FhL/No/No
319,24,1,Kento MOMOTA,Serve short,14,14,"[14.0, 9.0]",CHOU Tien Chen,DC
320,24,2,CHOU Tien Chen,Push Shot,10,6,"[14.0, 9.0]",CHOU Tien Chen,DC
321,24,3,Kento MOMOTA,Clear,11,4,"[14.0, 9.0]",CHOU Tien Chen,DC
322,24,4,CHOU Tien Chen,Smash,11,9,"[14.0, 9.0]",CHOU Tien Chen,DC
323,24,5,Kento MOMOTA,Smash Defence,6,16,"[14.0, 9.0]",CHOU Tien Chen,DC
324,24,6,CHOU Tien Chen,Push Shot,4,4,"[14.0, 9.0]",CHOU Tien Chen,DC
325,24,7,Kento MOMOTA,Clear,10,5,"[14.0, 9.0]",CHOU Tien Chen,DC
326,24,8,CHOU Tien Chen,Smash,11,10,"[14.0, 9.0]",CHOU Tien Chen,DC
327,24,9,Kento MOMOTA,Smash Defence,11,15,"[14.0, 9.0]",CHOU Tien Chen,DC
328,24,10,CHOU Tien Chen,Lob,1,4,"[14.0, 9.0]",CHOU Tien Chen,DC
329,24,11,Kento MOMOTA,Clear,10,5,"[14.0, 9.0]",CHOU Tien Chen,DC
330,24,12,CHOU Tien Chen,Clear,15,8,"[14.0, 9.0]",CHOU Tien Chen,DC
331,24,13,Kento MOMOTA,Clear,11,2,"[14.0, 9.0]",CHOU Tien Chen,DC
332,24,14,CHOU Tien Chen,Clear,6,3,"[14.0, 9.0]",CHOU Tien Chen,DC
333,24,15,Kento MOMOTA,Drop,11,15,"[14.0, 9.0]",CHOU Tien Chen,DC
334,24,16,CHOU Tien Chen,Lob,6,3,"[14.0, 9.0]",CHOU Tien Chen,DC
335,24,17,Kento MOMOTA,Clear,7,7,"[14.0, 9.0]",CHOU Tien Chen,DC
336,24,18,CHOU Tien Chen,Drop,10,17,"[14.0, 9.0]",CHOU Tien Chen,DC
337,24,19,Kento MOMOTA,Net Shot,10,21,"[14.0, 9.0]",CHOU Tien Chen,DC
338,25,1,CHOU Tien Chen,Serve long,14,6,"[14.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
339,25,2,Kento MOMOTA,Drop,10,11,"[14.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
340,25,3,CHOU Tien Chen,Drive,11,11,"[14.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
341,25,4,Kento MOMOTA,Smash Defence,6,15,"[14.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
342,25,5,CHOU Tien Chen,Push Shot,11,4,"[14.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
343,25,6,Kento MOMOTA,Drop,11,9,"[14.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
344,25,7,CHOU Tien Chen,Smash Defence,10,15,"[14.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
345,25,8,Kento MOMOTA,Net Shot,7,17,"[14.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
346,25,9,CHOU Tien Chen,Net Shot,10,24,"[14.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
347,25,10,Kento MOMOTA,Lob,15,1,"[14.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
348,25,11,CHOU Tien Chen,Smash,14,11,"[14.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
349,25,12,Kento MOMOTA,Net Shot,11,11,"[14.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
350,25,13,CHOU Tien Chen,Push Shot,1,6,"[14.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
351,25,14,Kento MOMOTA,Drop,10,11,"[14.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
352,25,15,CHOU Tien Chen,Push Shot,11,11,"[14.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
353,25,16,Kento MOMOTA,Smash,6,10,"[14.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
354,25,17,CHOU Tien Chen,Smash Defence,11,22,"[14.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
355,26,1,Kento MOMOTA,Serve short,15,11,"[15.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
356,26,2,CHOU Tien Chen,Push Shot,11,3,"[15.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
357,26,3,Kento MOMOTA,Drop,10,15,"[15.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
358,26,4,CHOU Tien Chen,Push Shot,10,3,"[15.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
359,26,5,Kento MOMOTA,Drop,6,15,"[15.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
360,26,6,CHOU Tien Chen,Push Shot,10,3,"[15.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
361,26,7,Kento MOMOTA,Drop,7,15,"[15.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
362,26,8,CHOU Tien Chen,Smash Defence,10,21,"[15.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
363,26,9,Kento MOMOTA,Lob,7,2,"[15.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
364,26,10,CHOU Tien Chen,Drop,11,23,"[15.0, 10.0]",Kento MOMOTA,FC/FhL/No/No
365,27,1,Kento MOMOTA,Serve short,14,14,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
366,27,2,CHOU Tien Chen,Net Shot,10,19,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
367,27,3,Kento MOMOTA,Net Shot,15,18,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
368,27,4,CHOU Tien Chen,Lob,10,3,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
369,27,5,Kento MOMOTA,Smash,15,10,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
370,27,6,CHOU Tien Chen,Smash Defence,10,3,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
371,27,7,Kento MOMOTA,Smash,3,11,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
372,27,8,CHOU Tien Chen,Smash Defence,6,18,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
373,27,9,Kento MOMOTA,Lob,7,2,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
374,27,10,CHOU Tien Chen,Clear,11,3,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
375,27,11,Kento MOMOTA,Drop,11,11,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
376,27,12,CHOU Tien Chen,Smash Defence,6,22,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
377,27,13,Kento MOMOTA,Lob,7,1,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
378,27,14,CHOU Tien Chen,Clear,11,5,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
379,27,15,Kento MOMOTA,Clear,11,4,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
380,27,16,CHOU Tien Chen,Clear,6,1,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
381,27,17,Kento MOMOTA,Drop,10,16,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
382,27,18,CHOU Tien Chen,Net Shot,7,19,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
383,27,19,Kento MOMOTA,Net Shot,6,17,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
384,27,20,CHOU Tien Chen,Lob,15,4,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
385,27,21,Kento MOMOTA,Clear,15,1,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
386,27,22,CHOU Tien Chen,Smash,10,9,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
387,27,23,Kento MOMOTA,Smash Defence,11,20,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
388,27,24,CHOU Tien Chen,Net Shot,6,21,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
389,27,25,Kento MOMOTA,Lob,10,2,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
390,27,26,CHOU Tien Chen,Drop,15,18,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
391,27,27,Kento MOMOTA,Smash Defence,11,19,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
392,27,28,CHOU Tien Chen,Net Shot,6,22,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
393,27,29,Kento MOMOTA,Lob,14,3,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
394,27,30,CHOU Tien Chen,Clear,15,3,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
395,27,31,Kento MOMOTA,Drop,10,16,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
396,27,32,CHOU Tien Chen,Smash Defence,10,21,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
397,27,33,Kento MOMOTA,Lob,7,6,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
398,27,34,CHOU Tien Chen,Clear,15,4,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
399,27,35,Kento MOMOTA,Clear,11,1,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
400,27,36,CHOU Tien Chen,Clear,6,4,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
401,27,37,Kento MOMOTA,Drop,11,15,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
402,27,38,CHOU Tien Chen,Drive,10,14,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
403,27,39,Kento MOMOTA,Push Shot,11,7,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
404,27,40,CHOU Tien Chen,Smash,11,11,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
405,27,41,Kento MOMOTA,Smash Defence,10,18,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
406,27,42,CHOU Tien Chen,Net Shot,3,18,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
407,27,43,Kento MOMOTA,Lob,11,3,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
408,27,44,CHOU Tien Chen,Clear,14,31,"[16.0, 10.0]",Kento MOMOTA,FC/FhL/BcL/No
409,29,1,Kento MOMOTA,Serve short,14,18,"[18.0, 10.0]",CHOU Tien Chen,FC/FhL/No/No
410,29,2,CHOU Tien Chen,Drive,10,15,"[18.0, 10.0]",CHOU Tien Chen,FC/FhL/No/No
411,29,3,Kento MOMOTA,Push Shot,11,2,"[18.0, 10.0]",CHOU Tien Chen,FC/FhL/No/No
412,29,4,CHOU Tien Chen,Drop,14,15,"[18.0, 10.0]",CHOU Tien Chen,FC/FhL/No/No
413,29,5,Kento MOMOTA,Smash Defence,11,13,"[18.0, 10.0]",CHOU Tien Chen,FC/FhL/No/No
414,29,6,CHOU Tien Chen,Push Shot,6,4,"[18.0, 10.0]",CHOU Tien Chen,FC/FhL/No/No
415,29,7,Kento MOMOTA,Drop,11,14,"[18.0, 10.0]",CHOU Tien Chen,FC/FhL/No/No
416,29,8,CHOU Tien Chen,Push Shot,10,6,"[18.0, 10.0]",CHOU Tien Chen,FC/FhL/No/No
417,29,9,Kento MOMOTA,Smash,7,10,"[18.0, 10.0]",CHOU Tien Chen,FC/FhL/No/No
418,29,10,CHOU Tien Chen,Push Shot,11,11,"[18.0, 10.0]",CHOU Tien Chen,FC/FhL/No/No
419,29,11,Kento MOMOTA,Push Shot,6,7,"[18.0, 10.0]",CHOU Tien Chen,FC/FhL/No/No
420,29,12,CHOU Tien Chen,Push Shot,10,18,"[18.0, 10.0]",CHOU Tien Chen,FC/FhL/No/No
421,29,13,Kento MOMOTA,Smash Defence,10,15,"[18.0, 10.0]",CHOU Tien Chen,FC/FhL/No/No
422,29,14,CHOU Tien Chen,Push Shot,7,3,"[18.0, 10.0]",CHOU Tien Chen,FC/FhL/No/No
423,29,15,Kento MOMOTA,Clear,11,7,"[18.0, 10.0]",CHOU Tien Chen,FC/FhL/No/No
424,29,16,CHOU Tien Chen,Smash,10,16,"[18.0, 10.0]",CHOU Tien Chen,FC/FhL/No/No
425,32,1,Kento MOMOTA,Serve short,15,11,"[19.0, 12.0]",Kento MOMOTA,DC
426,32,2,CHOU Tien Chen,Push Shot,11,1,"[19.0, 12.0]",Kento MOMOTA,DC
427,32,3,Kento MOMOTA,Clear,11,4,"[19.0, 12.0]",Kento MOMOTA,DC
428,32,4,CHOU Tien Chen,Smash,11,11,"[19.0, 12.0]",Kento MOMOTA,DC
429,32,5,Kento MOMOTA,Smash Defence,10,13,"[19.0, 12.0]",Kento MOMOTA,DC
430,32,6,CHOU Tien Chen,Lob,4,4,"[19.0, 12.0]",Kento MOMOTA,DC
431,32,7,Kento MOMOTA,Clear,11,1,"[19.0, 12.0]",Kento MOMOTA,DC
432,32,8,CHOU Tien Chen,Smash,10,11,"[19.0, 12.0]",Kento MOMOTA,DC
433,32,9,Kento MOMOTA,Net Shot,11,16,"[19.0, 12.0]",Kento MOMOTA,DC
434,33,1,Kento MOMOTA,Serve short,14,10,"[20.0, 12.0]",CHOU Tien Chen,FC/FhL/No/FCCD
435,33,2,CHOU Tien Chen,Push Shot,10,4,"[20.0, 12.0]",CHOU Tien Chen,FC/FhL/No/FCCD
436,33,3,Kento MOMOTA,Clear,11,4,"[20.0, 12.0]",CHOU Tien Chen,FC/FhL/No/FCCD
437,33,4,CHOU Tien Chen,Smash,10,11,"[20.0, 12.0]",CHOU Tien Chen,FC/FhL/No/FCCD
438,33,5,Kento MOMOTA,Smash Defence,6,13,"[20.0, 12.0]",CHOU Tien Chen,FC/FhL/No/FCCD
439,33,6,CHOU Tien Chen,Push Shot,3,2,"[20.0, 12.0]",CHOU Tien Chen,FC/FhL/No/FCCD
440,33,7,Kento MOMOTA,Drop,11,15,"[20.0, 12.0]",CHOU Tien Chen,FC/FhL/No/FCCD
441,33,8,CHOU Tien Chen,Push Shot,11,6,"[20.0, 12.0]",CHOU Tien Chen,FC/FhL/No/FCCD
442,33,9,Kento MOMOTA,Drop,10,18,"[20.0, 12.0]",CHOU Tien Chen,FC/FhL/No/FCCD
443,33,10,CHOU Tien Chen,Net Shot,11,24,"[20.0, 12.0]",CHOU Tien Chen,FC/FhL/No/FCCD
444,33,11,Kento MOMOTA,Lob,10,10,"[20.0, 12.0]",CHOU Tien Chen,FC/FhL/No/FCCD
445,33,12,CHOU Tien Chen,Smash,14,8,"[20.0, 12.0]",CHOU Tien Chen,FC/FhL/No/FCCD
446,36,1,CHOU Tien Chen,Serve long,15,4,"[20.0, 15.0]",Kento MOMOTA,FC/BhL/No/No
447,36,2,Kento MOMOTA,Drop,11,9,"[20.0, 15.0]",Kento MOMOTA,FC/BhL/No/No
448,36,3,CHOU Tien Chen,Push Shot,10,4,"[20.0, 15.0]",Kento MOMOTA,FC/BhL/No/No
449,36,4,Kento MOMOTA,Drop,7,10,"[20.0, 15.0]",Kento MOMOTA,FC/BhL/No/No
450,36,5,CHOU Tien Chen,Push Shot,10,3,"[20.0, 15.0]",Kento MOMOTA,FC/BhL/No/No
451,36,6,Kento MOMOTA,Clear,7,3,"[20.0, 15.0]",Kento MOMOTA,FC/BhL/No/No
452,36,7,CHOU Tien Chen,Clear,10,1,"[20.0, 15.0]",Kento MOMOTA,FC/BhL/No/No
453,36,8,Kento MOMOTA,Smash,6,11,"[20.0, 15.0]",Kento MOMOTA,FC/BhL/No/No
454,36,9,CHOU Tien Chen,Smash Defence,7,11,"[20.0, 15.0]",Kento MOMOTA,FC/BhL/No/No
455,36,10,Kento MOMOTA,Smash,6,10,"[20.0, 15.0]",Kento MOMOTA,FC/BhL/No/No
456,36,11,CHOU Tien Chen,Smash Defence,11,10,"[20.0, 15.0]",Kento MOMOTA,FC/BhL/No/No
457,36,12,Kento MOMOTA,Smash Defence,11,15,"[20.0, 15.0]",Kento MOMOTA,FC/BhL/No/No
